reviewId,content,sentiment,topic_id,topic_name,business_category,main_topic_prob,alt_topic_1,alt_topic_1_name,alt_topic_1_prob
3913a6fd-1fb5-4d8e-8826-a7e783900d26,ntaps,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,1,Good Ok Bagus,0.7477930188179016
791e4427-a483-4dee-a8ad-99f164c06a22,Cool,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,1,Good Ok Bagus,0.894816517829895
4d6bf0fc-d163-4099-9f04-ff0dc6bb1ef4,cool,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,1,Good Ok Bagus,0.894816517829895
91774fcd-f83e-4b40-98c7-d080e3de12d3,gooodddddd,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,20,Helpfull Helpful Sok,0.6418419480323792
48534f92-940c-4f25-8cea-82b8e83d1e97,Baru tau kalo halodoc aplikasinya sebagus ini,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,8,Halodoc Kasih Terima,0.7162774205207825
a59ae170-bfc5-47cf-a07d-715995d090a7,Mantappppp,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,3,Mantap Banget Keren,0.8207703828811646
ceb2101f-1fba-4868-bae1-f3b8f59c4bf3,baik sekli dokter nya,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,4,Dokternya Ramah Dokter,0.7374292016029358
c1c67430-f09c-422a-9109-6313d9e5dae0,Sippp,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,3,Mantap Banget Keren,0.8050495386123657
7c8dd784-ae9d-4c30-b421-611309adcafc,𝑟𝑒𝑠𝑝𝑜𝑛 𝑑𝑟 𝑑𝑜𝑘 𝑠𝑝𝑒𝑐𝑖𝑎𝑙𝑖𝑠 𝑠𝑎𝑛𝑔𝑎𝑡 𝑟𝑎𝑚𝑎ℎ 𝑑𝑎𝑛 𝑐𝑒𝑝𝑎𝑡,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,9,Solusi Berobat Tepat,0.4270252287387848
9f2883f2-57f3-4c51-91a4-e29bf2cc0122,Approved,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,1,Good Ok Bagus,0.777434229850769
89467b50-38ef-4015-ab7c-35629b5deee8,Ternyata halodoc sebagus itu aplikasinya,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,8,Halodoc Kasih Terima,0.707308292388916
aa9dbd21-87be-4020-aec4-42ccf10dc238,Jawaban tepat dan jelas,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,17,Penjelasannya Jelas Penjelasan,0.7252618670463562
7f954584-faf2-4a58-a714-00706178321b,Dokter nyaaa baikk sekaliiii,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,4,Dokternya Ramah Dokter,0.8635186553001404
607b33c4-da14-42f4-ae75-c1c4d389d08e,Matap lah apk ini Apk,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,11,Aplikasi Ini Yang,0.6951574087142944
08009476-0569-4729-bd96-efb8f6d4d35c,Kereeennnmn,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,3,Mantap Banget Keren,0.6563495397567749
a805c10c-b471-4b42-b5cb-79b992c68ae2,APPROVED🫶🏻🫶🏻🫶🏻,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,1,Good Ok Bagus,0.777434229850769
5c96d84c-93e2-4350-a373-fe1c4853b305,Baik dan cukup jelas,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,17,Penjelasannya Jelas Penjelasan,0.7174879312515259
807cee2c-767c-44d7-ad22-33b5a316f9e8,Ngerating aj,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,1,Good Ok Bagus,0.7414957284927368
38089bcb-63a5-4df3-bdcf-c7c7d5393e22,"sejauh ini baik, mungkin bsa saya tambah bintang lgi nanti yaa",positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,14,Menit Coba Baru,0.6416303515434265
cfe05c7d-828d-44c9-8455-3922cd92d522,Yaes,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,1,Good Ok Bagus,0.8296468257904053
8158c5cb-b8ff-4ef3-87f8-bed8843354e5,Gacor sih dokter nya,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,19,Responsif Dokternya Karlina,0.7815115451812744
d0b366f5-b374-4932-a679-55fe06dcfe7b,cool,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,1,Good Ok Bagus,0.8948164582252502
86dd0b83-52cf-4932-b70e-20970e389e95,Kerem,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,1,Good Ok Bagus,0.7448973655700684
4a1b3e8c-9a34-49b5-8945-06e0696fc8e6,baru sekali sih,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,3,Mantap Banget Keren,0.7427515983581543
60d00af6-a958-485a-ab86-b0a03fe225b7,Obat komplit,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,9,Solusi Berobat Tepat,0.67499840259552
0a8c1891-7ee9-4360-a772-050340eacc49,Cukuplah.,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,1,Good Ok Bagus,0.8538268804550171
2b75bdae-e7fb-4e5d-8c61-b30ef7a9bac1,"𝑃𝑒𝑙𝑎𝑦𝑎𝑛𝑎𝑛𝑛𝑦𝑎 𝑠𝑎𝑛𝑔𝑎𝑡 𝑏𝑎𝑖𝑘,,𝑑𝑜𝑘𝑡𝑒𝑟𝑛𝑦𝑎 𝑟𝑎𝑚𝑎ℎ 𝑑𝑎𝑛 𝑐𝑒𝑝𝑎𝑡 𝑟𝑒𝑠𝑝𝑜𝑛.",positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,9,Solusi Berobat Tepat,0.4270252585411072
2ed1b9bb-a136-42c7-86eb-20a94568f1ee,Gacor,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,1,Good Ok Bagus,0.8670413494110107
bb59ee04-5ba5-4ac5-9203-ba436f204c1f,gooddddd,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,3,Mantap Banget Keren,0.709367036819458
ce6ce9c1-062e-4ccb-a9fe-46e120ca26c2,jelas cara penangannya,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,17,Penjelasannya Jelas Penjelasan,0.7338297367095947
274b251b-a832-4756-8a38-8e6f1c895d23,"kemahalan sedikit,",positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,1,Good Ok Bagus,0.7011988162994385
893f2680-96a0-49dd-bb2e-54a3965df783,sippp,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,3,Mantap Banget Keren,0.8050495386123657
99d96738-9c1b-44d8-b0ee-72747c0ba494,godd,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,1,Good Ok Bagus,0.7585832476615906
5e8a534e-d979-4260-8500-70fd03529565,Dokter Baik,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,19,Responsif Dokternya Karlina,0.8466199636459351
5078a01a-4bb5-408f-9e7a-21884625bfe3,sippp,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,3,Mantap Banget Keren,0.8050495386123657
d7fe45cb-dc36-4e3a-80d7-2f1320b61d9c,dokter jantungnya baik,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,19,Responsif Dokternya Karlina,0.8494572639465332
35d22482-38d2-45c6-bbba-2c3d50fb28c3,Trmksihh semuanya.,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,10,Terima Kasih Terimakasih,0.7569047808647156
cb6095ad-6bc7-449c-b7e3-58432f16490f,mancap,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,1,Good Ok Bagus,0.7959393858909607
c6423cfe-75c1-454e-99b2-6cd745e59c0f,👌,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,1,Good Ok Bagus,0.8757703304290771
7330d2f6-1517-40a0-a826-7a86f75cb2b6,"Kereeeeeen ,",positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,3,Mantap Banget Keren,0.6523970365524292
6ac6f5b5-b032-4121-92a2-d8c73b0a207d,dr Lidya 👍,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,1,Good Ok Bagus,0.724156379699707
11013453-f309-4425-a14d-050ac109a463,Baik2 dokter nya,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,4,Dokternya Ramah Dokter,0.794768750667572
5014299c-0c9e-4011-bb71-9880687eb14a,Mantappppppp,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,3,Mantap Banget Keren,0.763147234916687
acb7f05a-5608-47d9-9881-cddacf2612a6,Manteppppp,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,3,Mantap Banget Keren,0.8232549428939819
a907bf2a-1370-4b58-845b-bc4e119eeeb7,Sik mati mengencingi.,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,18,Membatu Sngat Membntu,0.5990936756134033
ecac3835-7d3b-46f8-8962-9582f9a8c476,"Dr.feronika, favorit",positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,9,Solusi Berobat Tepat,0.5899781584739685
35f1ea26-dbec-4516-8348-51e1cf1a754e,Memberi inspirasi baru,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,9,Solusi Berobat Tepat,0.7021125555038452
ac3c82cc-6c26-4b12-a785-e7dc953a69f1,Obat saya ga sampe sampe,netral,-1,Sampai Desell Power,Lain-lain / Noise,0.0,13,Ongkir Mahal Cuma,0.6695868968963623
d68f3d75-6841-4b17-b969-2648f3ba5506,dokter baik,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,19,Responsif Dokternya Karlina,0.8466200232505798
53305877-4c32-4c86-9130-b40ec2e3f43b,Boderek power desell ada gk boss,netral,-1,Sampai Desell Power,Lain-lain / Noise,0.0,14,Mohon Lokasi Akurat,0.5728246569633484
863316a9-de31-4df0-9191-63a101fdb2cd,Baik dan Jelas,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,17,Penjelasannya Jelas Penjelasan,0.7719419598579407
df505d0b-d021-4ed7-8e12-a29d27bb044b,well,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,1,Good Ok Bagus,0.8668248653411865
5147919b-66bb-4d9a-9462-a5c6036f8b0a,Sangangat rekomendasikan,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,1,Good Ok Bagus,0.7570739984512329
b084243d-e3ac-4932-94f0-43fc2f9545b1,Yerus berivasi dan refonsive,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,9,Solusi Berobat Tepat,0.588383138179779
fd14961b-83d0-4ad8-8bad-2bd56de7a535,Okela,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,1,Good Ok Bagus,0.802334725856781
0d2fb32d-2b5a-46be-a8ed-ae9afd061fb1,"Kebanyakan iklannya, dikit dikit iklan",positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,14,Menit Coba Baru,0.6500200629234314
ed015e49-a449-4459-bd85-8315f83bbdf9,Perfect,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,1,Good Ok Bagus,0.902499258518219
390590c1-926b-4ed1-8368-7e3609b301e9,sangat amat praktisss,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,12,Mudah Praktis Dan,0.7384470701217651
015104af-092a-4f8a-92bc-05ad13f7bb12,Wa,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,1,Good Ok Bagus,0.8259888887405396
755c321b-6d22-4646-9b78-bdb6ae6990ff,Masih terpantau baik,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,9,Solusi Berobat Tepat,0.5708903670310974
00d0dd6b-c514-48fb-8811-79e59fe3f0cf,"Sejauh ini, aplikasi ini yg paling baik",positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,11,Aplikasi Ini Yang,0.6863196492195129
0bd2f9ef-54f6-4d11-97a2-ac7d275ee94a,Insyaallah swt lebih baik,positif,-1,Sippp Baik Cool,Lain-lain / Noise,0.0,25,Alhamdulillah Allah Masya,0.7070947885513306
43bd1944-bb7b-4f6a-aec2-112eb434dbed,Kenapa sih kalau mau chat dokter di apl halodoc kok ada biaya 1x chat dokter,positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.2297306954860687,13,Tidak Di Tapi,0.7476916909217834
32e6b87d-2fa6-4d75-a54a-9e7afd3faa1c,Sangat membantu.. Konsultasi dengan dokter lancar.. Tinggal menunggu obat belom tau bgmna kcptan/ktpatan pngirimanY,positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.2716149091720581,5,Halodoc Dokter Kasih,0.7418420314788818
ac8e9fdd-1827-4a5d-b7a2-07566ad79f06,"k, ,,, untuk m,b, ,, untukmu ,, ,=,,, ,00,,l, bx,0. ,,, , ,u,, ,*www",positif,3,Mantap Banget Keren,Kepuasan Pengguna Umum,0.2783063650131225,24,Promo Membanyaki Kode,0.3488711714744568
17993d65-ad00-4c9e-8c1d-2866f700f3ae,"Halodoc top sih, cuma waktu konsulnya mungkin bisa ditambah. Saya bisa konsul sama dokter spesialis yg menangani saya di rs . Terimakasih",positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.2855018079280853,5,Halodoc Dokter Kasih,0.7401160001754761
5404768e-d23f-49d9-b63e-bd716c5e9936,memudahkan kita berkonsultasi pada ahlinya tanpa kenal jarak dan waktu. memberikan kita akses kesehatan yang mudah dan terpercaya 👍,positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.2931876480579376,22,Membeli Obat Kemudahan,0.7564035058021545
8baa279b-f75c-4c5e-a37c-6efa520d1789,"dokter nya ramah², awal nya takut mau konsul tapi semenjak tau dokter nya soft spoken jadi suka dehh",positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.2960449457168579,14,Menit Coba Baru,0.7343482971191406
ca867f63-8b00-4e0c-a343-cc9fc33013a9,"Baru setengah jam pesan, sudah sampe barangnya. Sama ada konsulnya walau simple.",positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3038962483406067,14,Menit Coba Baru,0.730858564376831
d13f555d-d73e-4f77-9393-6887b6f1a9ae,Dokter Nurul Pegalaman 7 tahun. Paten dan Terbaik,positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3046618103981018,22,Membeli Obat Kemudahan,0.6342499256134033
b69a9431-abf8-4c49-80c4-420b587b9ba2,"siapapun dokternya, terbaik bgt buat lagi sakit dan ga bisa kmna² karna lemes🥲",positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3050098419189453,14,Menit Coba Baru,0.697068452835083
58029a6a-555f-404e-88ac-3c3d838e50b8,pertama kali konsultasi di halodoc ternyata mudah dan gampang di fahami,positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3163330554962158,8,Halodoc Kasih Terima,0.7366166114807129
2fc38c01-2e3c-45ac-bac6-ca1546a27cde,Bermanfaat di kalah sakit tak modal duit yg memadai,positif,0,Membantu Sangat Sekali,Kepuasan Pengguna Umum,0.3166625499725342,2,Konsultasi Untuk Ke,0.5956448912620544
9d690423-e4fd-469f-b31e-9e8efbd31a15,"Semuanya bagus dan mudah, tapi yang ga mudah itu nebus obatnya butuhnya sekarang tapi adanya ditempat yang jauh butuh berhari2 untuk sampai, kenaap obat yang membutuhkan resep dokter hanya boleh di ambil di aplikasi? Kan ga smua kota ada apotek yang terafiliasi sma halodoc apalagi kota kecil, jadi kaya percuma sakitnya kapan minum obatnya kapan",positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3236249983310699,13,Tidak Di Tapi,0.7864366769790649
3c4b7455-cf8a-4606-b33f-30ddfe71454e,"Pake halodok awalnya memang bagus tapi skarang ko jadi ada pilihan pengiriman, memang keteledoran saya pilih leguler tapi mana saya tau di kirimnya sampai 3-4 hari mana mungkin ada orang sakit harus nunggu berhari hari tolong ya di tindakan pilihan seperti itu, gamungkin ada orang sakit bisa nunggu percuma menghubungi halodoc udah aja ke dokter langsung.",positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3250779509544372,13,Tidak Di Tapi,0.8258204460144043
e9f7606d-b677-4dde-a472-a6b6060dcc43,Aplikasi terbaik disaat istri cuek,positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3277928531169891,9,Solusi Berobat Tepat,0.5461483001708984
2e7e9420-75f1-4d8e-a52b-2c71e4427917,"Hbs chat sama dokter langsung di resepkan obat,dan diantar pula,top deh halo dokter..👍👍👍",positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3297388553619385,5,Halodoc Dokter Kasih,0.727553129196167
74d40ba8-4c0e-4cdf-849c-2b3d183aa904,Membantuu para mahasiswa yang berada di luar kota karena tidak bisa berobat menggunakan bpjs jika tidak mendapat rujukan dari faskes tempat asalnya,positif,0,Membantu Sangat Sekali,Kepuasan Pengguna Umum,0.3309391736984253,2,Konsultasi Untuk Ke,0.6207307577133179
ce49f67b-5755-4e57-a6b4-16d01f76c22d,bagus banget sat set mau minta resep obat lansung ada dokternya beda dari yang ono dipersulit duid mulu maunya halodoc the best pertahanin ya suka banget dokter mau pun pengiriman obat sangat cepat good,positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3334963619709015,14,Menit Coba Baru,0.7530015707015991
83b4f22c-97c8-429d-99c8-9146559eec78,beberapa kali konsul di sini. tp dokter desi ahli gizi yg terbaik sih,positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3354054391384125,14,Menit Coba Baru,0.7505200505256653
f75fa30b-2ef3-4c8c-8890-c5964bd590c3,Layanan kesehatan mudah dan terpercaya. Serta praktis.,positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3365214765071869,22,Membeli Obat Kemudahan,0.7372478246688843
3a9edca1-de58-41a8-9fd1-867303502242,"aplikasi yg sgt membantu ketika obat yg dicari ga ada/kosong di apotek dekat rumah, ketika kondisi lg drop dan ga ada yg disuruh beli, ketika merasa harus cek dokter tp keadaan ga memungkinkan pergi. top lah pokoknya",positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3406956791877746,13,Tidak Di Tapi,0.7534866333007812
c925b26c-ddb8-4a0a-ac44-a1db1b41876f,"alternatif untuk kaum mager, bisa konsultasi di rumah saja",positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3408467769622803,2,Konsultasi Untuk Ke,0.7180078625679016
946773b8-1733-4218-8683-3fbd7023d9cd,"baru 1 kali Konsul,, oke sih cuma kurang lama waktunya",positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3414809703826904,14,Menit Coba Baru,0.8276630640029907
8b25ad1e-44bf-492d-b27d-2dc74dc05e6a,"Dapet dokternya lumayan lama, soalnya pada sibuk apalagi yang spesialis. Sesuai sama harganya. Pelayanan juga Oke.",positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3434781432151794,14,Menit Coba Baru,0.7784708738327026
63b3d47c-6f8f-487c-9654-5feb76ff1119,"Menurut saya lebih baik lg ditambah surat resep obat dr. Gtu brbntuk pdf atw apa, soal kdg nebus obat dapotik hrs ada resep dr.nya. okeeee.",positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3438950181007385,13,Tidak Di Tapi,0.7341957092285156
713749ea-bf5a-42a9-bfbf-39c21be5c7c3,"saat ini apps berjalan dengan baik, ketersedian dokter .",positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3449177742004394,22,Membeli Obat Kemudahan,0.6274881958961487
1ba3fc1b-097a-429c-90cf-d44983f608ff,"Pertama kali konsultasi dengan dokter di halodoc, ternyata praktis. Tidak perlu hengkang dari rumah tetapi sudah terbantu dengan konsultasi via online. Jadi hemat waktu . Kebetulan tadi dibantu oleh dr Toni Baskoro, sp PD, alhamdulillah konsultasinya lancar dan komunikatif, rinci dalam menjelaskan ditambah dengan contoh gambar. Terima kasih pa dokter Toni Baskoro, sp PD",positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3477768898010254,5,Halodoc Dokter Kasih,0.7821899652481079
f6f0153f-078d-4306-8980-2c7a6aa4c720,Bermanfaat .cepat dan akurat.tanpa harus keluar rumah.dengan memberikan keluhan kita.dokter menganalisa penyakit dan memberikan resep yg tepat untuk membatu penyembuhan kita.good job,positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3490389585494995,22,Membeli Obat Kemudahan,0.7933454513549805
58fd1271-efa5-4e6c-8d9b-a5414fdaacf6,"service memuaskan, hanya kadang obat tdk ready di apotik..mungkin apt nya perlu di review, dan diganti ke apt yg LBH lengkap",positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3507303595542907,13,Tidak Di Tapi,0.7691158652305603
14ba0a23-7d39-4b01-b6cc-5f2aa8313fca,"Aku pake ini bagus, rekomend buat yang gak bisa keluar, bisa konsul dulu sama dokter, nanto dokter kasih resep, dokter nya juga ramah² dhe best poko nyaaa",positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3515351414680481,14,Menit Coba Baru,0.7855272889137268
16ce756b-836a-4087-94e7-2660430806cb,"Konsul hari ini dokternya baik, memberikn saran sesuai dengan kebutuhan dan responsif",positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3515375852584839,5,Halodoc Dokter Kasih,0.7564643025398254
8e387b49-f190-47c4-9930-46294fc28444,"udh beberapa kali konsul tengah malam ada dokternya yg kita perluin, dokternya ramah dan berpengalaman, overall okee sih",positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3522889614105224,14,Menit Coba Baru,0.8005275726318359
b71bee5f-52e0-44fa-aa83-8201eaab63ba,"Simple, disaat ga kuat bediri mau ke dokter ada halodoc",positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3530585169792175,2,Konsultasi Untuk Ke,0.7074201107025146
981363a3-e05f-4251-b861-78f73f29b13c,"Suka banget dengan pelayanan dokternya, aplikasi juga simple.. cuman kendala top up nya. Dan juga kendala wilayah tidak tersedia untuk wilayah pulau sumbawa ntb",positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3563136160373688,13,Tidak Di Tapi,0.7716928720474243
939989c8-e98a-4f22-9b1f-724783bf7768,Sangat membantu. Untuk pertolongan pertama cukup dari rumah. Konsultasi mudah dan gampang,positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3571884036064148,2,Konsultasi Untuk Ke,0.7936514616012573
52e39069-536f-4b5e-ac2e-1d00d337c5fa,"sangat menyenangkan berobat di halodoc, tanpa antrian panjang... trmksh halodoc",positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3581571578979492,8,Halodoc Kasih Terima,0.7753347158432007
35c12179-2597-48d0-a1e7-7e9c12500065,"Saya sudah konsul di bidan, bidannya ramah sekali saya sukaaa",positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.358265221118927,5,Halodoc Dokter Kasih,0.7946291565895081
d88201bf-40bd-404b-9fd3-812d81abd1f6,aplikasi konsul no 1 tanpa ribet ini itu.. the best ga pake lama sat set,positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3586928248405456,14,Menit Coba Baru,0.6875464916229248
9de91900-aa00-48bd-b1bd-66d2a58cd61e,Suka sekali dengan halodoc Kalo bisa simple kenapa harus ribet ke dokter 😃😃,positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3589022755622864,5,Halodoc Dokter Kasih,0.7677794694900513
0047d7bd-8239-4750-b217-b8fa52779aba,"Pertama pakai langsung di kasih konsultasi yg bagus, nice",positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3600080013275146,14,Menit Coba Baru,0.751764178276062
07ec688d-bbb6-4ba9-ab1c-7c9c908df419,"Kereeennn maa syaa Allah sangat membantu bagi orang, yg mau konsul ke dokter tapi ga bisa pergi pergi Dokternya juga ramahhhhh TOP BGT",positif,1,Good Ok Bagus,Kepuasan Pengguna Umum,0.3608874678611755,5,Halodoc Dokter Kasih,0.8074209094047546
