Topic,Count,Name,Representation,Representative_Docs,label_manual
9,340,9_solusi_berobat_tepat_cepat,"['solusi', 'berobat', 'tepat', 'cepat', 'penanganan', 'memudahkan', 'pasien', 'akurat', 'untuk', 'selalu']","['solusi yang tepat', 'cepat tepat dan solusi yang memuaskan', 'solusi cepat dan tepat']",Solusi Berobat Tepat
10,326,10_terima_kasih_terimakasih_membantu,"['terima', 'kasih', 'terimakasih', 'membantu', 'sangat', 'sudah', 'banyak', 'sekali', 'halodoc', 'dok']","['terima kasih sangat membantu', 'sangat membantu terima kasih', 'sangat membantu terima kasih']",Terima Kasih Terimakasih
11,248,11_aplikasi_ini_yang_membantu,"['aplikasi', 'ini', 'yang', 'membantu', 'sangat', 'banget', 'suka', 'kedokter', 'bermanfaat', 'sekali']","['aplikasi ini sangat membantu', 'aplikasi ini sangat membantu', 'sangat membantu aplikasi ini']",Aplikasi Ini Yang
12,243,12_mudah_praktis_dan_cepat,"['mudah', 'praktis', 'dan', 'cepat', 'digunakan', 'ribet', 'lebih', 'di', 'tidak', 'hemat']","['praktis dan mudah', 'mudah dan praktis', 'mudah dan praktis']",Mudah Praktis Dan
13,217,13_tidak_di_tapi_bisa,"['tidak', 'di', 'tapi', 'bisa', 'pembayaran', 'sudah', 'saya', 'nya', 'tolong', 'apotek']","['dari tahun lalu sudah konsultasi ke dari spkk dihalodoc tapi kurang memuaskan karena mungkin dari nya juga banyak pasien itu si okay sih tapi jadi banyak pertanyaan yang tidak terjawab memangnya misal jam 11 dalam satu waktu sampai berapa pasien ya dan saya habis konsultasi tadi kok riwayat konsultasi nya sekarang sudah enggak ada ya saya mau mengecek lagi buat lihat resepnya tapi tidak muncul saya kira harus diperbaharui lagi ternyata tidak masih aman kenapa ya mintol dong admin bingung nih jadinya mau nebus resep obat', 'untuk konsultasi ke dokter nya bagus tapi saat saya mau pesan obat awalnya dibatalkan terus saya ulangi pesan lagi ternyata stok dari apotek nya habis dan saya disuruh batalin sedangkan sudah banyak driver kesana dari apotek katanya juga enggak bisa batalin dari saya juga saya coba hubungan cs tidak bisa di telpon juga lama terhubung nya sudah saya email juga saat sudah bisa terhubung cs lewat chat tapi respon nya lama padahal saya sudah menjelaskan laporannya tapi katanya tidak terhubung', 'bagus praktis kendalanya pembayaran debit ditolak terus tapi oke tidak apa-apa masih bisa pakai pembayaran yang lain cuma yang jadi masalah kalau dapat apotek kenapa jauh amat ya padahal di sekitar masih banyak apotek yang lebih dekat kalau saja poin ini bisa diperbaiki']",Tidak Di Tapi
14,152,14_menit_coba_baru_30,"['menit', 'coba', 'baru', '30', 'kurang', 'waktu', 'cuman', 'mencoba', 'tapi', 'cocok']","['baru pertama kali coba semoga cocok dengan dokter di sini', 'memudahkan konsultasi tapi waktunya terlalu cepat cuma 30 menit', 'sejauh ini sangat membantu untuk saya sebagai pekerja karena tidak ada waktu untuk ke rs cuma mungkin perlu diperbaiki lagi waktu konsultasi nya karena 30 menit itu bukan cuma untuk 1 pasien tapi untuk beberapa pasien jadi kadang konsultasi belum selesai tapi waktu sudah habis itu saja sih semoga kedepannya lebih baik lagi']",Menit Coba Baru
15,125,15_semoga_sembuh_lekas_saya,"['semoga', 'sembuh', 'lekas', 'saya', 'kedepannya', 'bisa', 'bermanfaat', 'sehat', 'berkah', 'bismillah']","['semoga cepat sembuh sangat bermanfaat', 'semoga membantu', 'sangat membantu semoga saya cepat sembuh']",Semoga Sembuh Lekas
16,104,16_fast_respon_response_respond,"['fast', 'respon', 'response', 'respond', 'nya', 'dokter', 'resep', 'respone', 'obat', 'dan']","['fast respon', 'fast respon', 'fast respon']",Fast Respon Response
17,95,17_penjelasannya_jelas_penjelasan_padat,"['penjelasannya', 'jelas', 'penjelasan', 'padat', 'singkat', 'detail', 'detil', 'sanga', 'paham', 'nya']","['singkat padat n jelas', 'singkat padat jelas', 'singkat jelas padat']",Penjelasannya Jelas Penjelasan
18,79,18_membatu_sngat_membntu_mmbntu,"['membatu', 'sngat', 'membntu', 'mmbntu', 'mmbantu', 'mambantu', 'sangat', 'sekali', 'membabtu', 'apliksi']","['sangat membatu', 'sangat membatu', 'sangat sangat membatu']",Membatu Sngat Membntu
19,75,19_responsif_dokternya_karlina_informatif,"['responsif', 'dokternya', 'karlina', 'informatif', 'dokter', 'spkk', 'ramah', 'baik²', 'kompeten', 'sabar']","['dokternya responsif', 'dokternya responsif', 'dokternya responsif']",Responsif Dokternya Karlina
20,72,20_helpfull_helpful_sok_very,"['helpfull', 'helpful', 'sok', 'very', 'thankyou', 'far', 'thank', 'use', 'you', 'good']","['sok helpfull', 'sok helpfull', 'sok helpfull']",Helpfull Helpful Sok
21,66,21_jerawat_kulit_saya_wajah,"['jerawat', 'kulit', 'saya', 'wajah', 'mengatasi', 'permasalahan', 'masalah', 'sudah', 'sembuh', 'konsultasi']","['sangat membantu konsultasi jerawat saya lebih membaik', 'sangat membantu dalam konsultasi masalah jerawat', 'sangat membantu mengatasi masalah jerawat saya']",Jerawat Kulit Saya
22,61,22_membeli_obat_kemudahan_mudah,"['membeli', 'obat', 'kemudahan', 'mudah', 'resep', 'dan', 'untuk', 'memudahkan', 'konsultasi', 'terpercaya']","['mudah digunakan mudah konsultasi dengan dokter dan mudah mencari dan membeli obat', 'memudahkan dalam berkonsultasi dan membeli obat', 'kemudahan dalam membeli obat dan tebus resep dokter']",Membeli Obat Kemudahan
23,60,23_asuransi_pakai_kantor_bisa,"['asuransi', 'pakai', 'kantor', 'bisa', 'perusahaan', 'dengan', 'sudah', 'gratis', 'kerjasama', 'apalagi']","['bagus aplikasi nya terhubung dengan asuransi saya', 'berguna untuk asuransi yang di pakai', 'membantu sekali pakai asuransi kantor bisa']",Asuransi Pakai Kantor
24,34,24_promo_membanyaki_kode_ongkirnya,"['promo', 'membanyaki', 'kode', 'ongkirnya', 'voucher', 'kalau', 'sering', 'vouchernya', 'digunakan', 'bisa']","['suka membanyaki promo ya halodoc', 'respon baik dan cepat ada kode promo yang bisa digunakan sangat bagus', 'bagus banyak promo kode voucher nya']",Promo Membanyaki Kode
25,33,25_alhamdulillah_allah_masya_masyaallah,"['alhamdulillah', 'allah', 'masya', 'masyaallah', 'sembuh', 'izin', 'nya', 'di', 'memang', 'sekarang']","['masya allah good pelayanan dokternya', 'masya allah', 'masya allah']",Alhamdulillah Allah Masya
26,29,26_mantul_mantao_kalengkaleng_mantuliti,"['mantul', 'mantao', 'kalengkaleng', 'mantuliti', 'ayo', 'supaya', 'point', 'on', 'indonesia', 'bukan']","['mantul', 'mantul', 'mantul']",Mantul Mantao Kalengkaleng
27,24,27_and_ai_that_this,"['and', 'ai', 'that', 'this', 'with', 'can', 'for', 'is', 'an', 'very']","['an application that really helps you ini controlling your health and is very helpful ini obtaining health information', 'easy simple helpful improvement tapi chat with camera is also good although not every condition can be explained orang shown by words n camera but as first help this apps is very good the medicine shop feature also very good they also able tapi link with your insurance but limited for insurance that already have agreement with this apps but itu still good and simple sok overall this one kind of super helpful apps', 'now we have entered the era of ai agi and ai asi i hope halodoc continues tapi improve and increase its capabilities tapi become a super ai a super ai that can di anything that exceeds humans an ai that can improve and repair itself an ai that can analyze and structure documents accurately and ini detail tapi memakai training on itself orang the output that will be produced an ai that can be fully integrated into the entire system an ai that can be fully integrated into humanoid robots']",And Ai That
28,19,28_biasa_luar_tanggapi_tanggal,"['biasa', 'luar', 'tanggapi', 'tanggal', 'jadwal', 'tentukan', 'luarbiasa', 'celet', 'mengapa', '18']","['luar biasa', 'luar biasa', 'luar biasa']",Biasa Luar Tanggapi
