reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,tgl_update,sentiment,business_category,sub_issue,merge_group,confidence_level
31cdfb51-53a3-419d-b3ed-665fc0305449,ade Oktavia,https://play-lh.googleusercontent.com/a/ACg8ocL4FXrcO8t13AczCuIqZW-plB_6sgei6cIjywGhbUTFAJyVUw=mo,waktu konsultasi dengan dokter hewannya terlalu sebentar hanya 30 menit. untuk foto ini itu butuh waktu. belum selesai eh sdh berakhir otomatis..,3,0,27.9,2026-04-16 11:22:50,"Halo ade Oktavia, mohon maaf atas keluhan yang dialami. Kami sedang berupaya memperbaikinya secepatnya. Jika masih butuh bantuan atau ingin menindaklanjuti, mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com detail kendalamu, termasuk nomor HP akun Halodoc dan/atau nomor pesanan. Terima kasih.",2026-04-16 12:48:32,27.9,2026-06-22 13:52:01,netral,Layanan Konsultasi Medis,Sesi konsultasi berakhir otomatis terlalu cepat,CONSULTATION_SESSION_LIMIT,High
9ec8463a-0ddb-4e13-aa43-1bb36d33a4f1,ummu naflah,https://play-lh.googleusercontent.com/a/ACg8ocIsrQ6o2hQ9Agn-Q6LuAwYH4OutYKh4TxX6NFCZCou0HOBs=mo,"Kenapa sih resepnya ngk bisa di unduh?... kenapa kesannya seperti maksa nebus di apk, tapi jatoh nya mahal di ongkir, pengiriman ngk dari satu apotik. memberatkan, apalagi kalau obat yg di tebus ngk mudah...jadi tambah mahal karena ongkir dll",3,3,27.801,2026-04-10 20:48:04,"Halo ummu naflah, terima kasih atas ulasannya dan mohon maaf atas keluhan yang dialami.

Kami ingin memahami lebih lanjut agar bisa segera memperbaikinya. Mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Sertakan juga nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",2026-04-11 07:23:31,27.801,2026-06-22 13:52:01,netral,Layanan Pengiriman Obat,Pengiriman obat lama dan kendala pencarian driver,DELIVERY_LOGISTICS_ISSUE,High
53e74c64-1425-4445-b148-a3d25c2fb62b,Yxgc,https://play-lh.googleusercontent.com/a/ACg8ocLt8GbFoLPDUIT5GUEP9Ya4PXJV9D0VhIBVervdQC2rq_3drA=mo,"mau ngeluh aja, udah pake pengiriman Instan nyari driver nya nunggu 1jam, pengiriman nya 1 jam lebih jadi bisa sampe 2jam malah 3 jam. oke gapapa pengiriman nya tapi nyari driver nya jangan lama banget dong.",3,1,,2026-03-29 20:55:35,"Halo Yxgc, mohon maaf atas keluhan yang dialami. Kami akan membantumu. Mohon sampaikan detail kendalamu via DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com, sertakan nomor HP akun Halodoc dan/atau nomor pesanan. Terima kasih.",2026-03-31 07:37:25,,2026-06-22 13:52:01,netral,Layanan Pengiriman Obat,Pengiriman obat lama dan kendala pencarian driver,DELIVERY_LOGISTICS_ISSUE,High
2e957ff4-1334-4df0-a661-cb7f07a015e6,Mochamad Irman Abdurachman,https://play-lh.googleusercontent.com/a/ACg8ocJS4_XCZSv-Eo5csc8_Y9xVZQemnBQIYoaJuAzdQQ9iOCEDlg=mo,"pelayanan ok, pesen obat tp pengantarannya lama 1 jam dan cancel.. orang butuh obat dikasih nya lama.. klo ga bisa kerja sama sama pihak online mending ga usah dibuat sekalian!!",3,0,27.511,2026-03-23 21:52:33,"Halo Mochamad Irman Abdurachman, terima kasih atas ulasannya dan mohon maaf atas keluhan yang dialami.

Kami ingin memahami lebih lanjut agar bisa segera memperbaikinya. Mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Sertakan juga nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",2026-03-24 23:07:25,27.511,2026-06-22 13:52:01,netral,Layanan Pengiriman Obat,Pengiriman obat lama dan kendala pencarian driver,DELIVERY_LOGISTICS_ISSUE,High
4e42244f-04e4-4920-8285-a95daaa889f4,Clarissa,https://play-lh.googleusercontent.com/a-/ALV-UjVXY93CwlZI15VZ7hb7vGmjrdQxyws4pDTfX55gZT2jZrsjyoB2,metode pembayaran sangat kurang,3,0,27.511,2026-03-22 09:19:45,"Halo Clarissa, terima kasih atas ulasannya dan mohon maaf atas keluhan yang dialami.

Kami ingin memahami lebih lanjut agar bisa segera memperbaikinya. Mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Sertakan juga nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",2026-03-22 10:19:44,27.511,2026-06-22 13:52:01,netral,Sistem Pembayaran dan Promosi,Kendala penggunaan kupon dan saldo,PAYMENT_PROMO_ISSUE,High
968afd02-9c70-4dca-a6dd-1058909d063a,Silfaa Pasisingi,https://play-lh.googleusercontent.com/a/ACg8ocJHSm9mVuQjyGAjwnM9vwnwStTfwk9eyKTEHRS9qino6_eZBw=mo,sangat membantu,3,0,27.51,2026-03-16 11:12:07,"Halo Silfaa Pasisingi, terima kasih atas ulasannya!
Untuk membantu kami memberikan pelayanan yang lebih baik, apakah ada saran atau masukan? Sampaikan via DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com.
Terima kasih dan sehat selalu!",2026-03-16 12:33:58,27.51,2026-06-22 13:52:01,netral,Pengalaman Pengguna,Ulasan positif mengenai manfaat aplikasi,POSITIVE_FEEDBACK,High
9e58c011-b1c0-40f4-bda6-603ba4863088,Irma Widiastuti,https://play-lh.googleusercontent.com/a-/ALV-UjVmbmcvssaVmbSXwlfd8kocsbysCObZ4ISputcOxNCk4niNNpfH,ga ada diskon nya... payah,3,0,,2026-03-15 13:08:40,"Halo Irma Widiastuti, terima kasih atas ulasannya dan mohon maaf atas keluhan yang dialami.

Kami ingin memahami lebih lanjut agar bisa segera memperbaikinya. Mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Sertakan juga nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",2026-03-15 14:27:07,,2026-06-22 13:52:01,netral,Sistem Pembayaran dan Promosi,Kendala penggunaan kupon dan saldo,PAYMENT_PROMO_ISSUE,High
dde50114-24e9-4a9c-94be-742562bf9f19,Masplin 01,https://play-lh.googleusercontent.com/a-/ALV-UjXozY3dVm8PlQypLK3i8KXfKllr3T0yqZlOchJVn30db9W40Rgy,lumayan,3,0,27.5,2026-03-13 08:29:19,"Halo Masplin 01, terima kasih atas ulasannya!

Untuk membantu kami memberikan pelayanan yang lebih baik, apakah ada saran atau masukan? Sampaikan via DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com.

Terima kasih dan sehat selalu!",2026-03-13 08:31:17,27.5,2026-06-22 13:52:01,netral,Pengalaman Pengguna,Ulasan positif umum mengenai aplikasi,GENERAL_FEEDBACK,High
1ec3331d-ee9c-4f33-8205-c339940eb64e,Fivin Astari,https://play-lh.googleusercontent.com/a-/ALV-UjVL65Fx9840-ow0Pg2iUqkyq0E4XH-ftFshKaWRei2WJLFDvkzk,saya dapat resep yg bagus untuk kulit tapi sulit sekali order ulang. slowrespon,3,0,27.201,2026-02-16 08:01:27,"Halo Fivin Astari, terima kasih atas ulasannya dan mohon maaf atas keluhan yang dialami.

Kami ingin memahami lebih lanjut agar bisa segera memperbaikinya. Mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Sertakan juga nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",2026-02-16 08:09:55,27.201,2026-06-22 13:52:01,netral,Pengalaman Pengguna,Ulasan positif umum mengenai aplikasi,GENERAL_FEEDBACK,Low
dc4db09e-5d53-4301-939f-1b5b00b99f90,Yanti Dr,https://play-lh.googleusercontent.com/a-/ALV-UjXEf2wFlWvW9rtg1h-soXYzH-MnihGdguvmOgPUgkf2z51eIOQ,"Untuk dokter cukup membantu, tapi untuk pelayan halodoc kurang. Saya sudah laporan driver salah alamat sudah menunggu 3hari belum ada solusi, padahal saya butuh sekali obat mau beli lagi tapi serasa buang uang. Tolong tingkatkan pelayan saat laporan.",3,3,27.3,2026-02-12 07:25:35,,,27.3,2026-06-22 13:52:01,netral,Layanan Pengiriman dan Logistik,Ketidakakuratan titik lokasi GPS pada peta,MAPS_LOCATION_ISSUE,High
23b026da-c4bc-4e70-97af-5bb9a43b4a26,Fifi Fifi,https://play-lh.googleusercontent.com/a-/ALV-UjW5cQi3rA-aVfIZvyf9slxtO0BjrCCEhWqfZKcDNah6UxuPoS05,"Aplikasi ini sangat membantu terlebih ingin konsul ke dokter tetapi dengan harga merakyat. Hanya saja pemesanan paket haloskin ini titik google mapnya kurang akurat. jdi sya terpaksa ngasih titik ke rmh org lain yg satu jalan dgn rumah saya. jujur Takut banget paketnya tb2 dibuka org lain. pdhl yg mesan saya, bukan dia. tolong halo doc perbaiki ya titiknya syg banget bayar mahal2 haloskin masak org lain yg make 😭",3,0,,2026-01-28 20:45:02,"Halo Fifi Fifi, terima kasih atas ulasannya dan mohon maaf atas keluhan yang dialami.

Kami ingin memahami lebih lanjut agar bisa segera memperbaikinya. Mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Sertakan juga nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",2026-01-28 20:58:58,,2026-06-22 13:52:01,netral,Layanan Pengiriman dan Logistik,Masalah ongkir driver dan ketersediaan stok apotek,DELIVERY_AND_PHARMACY_ISSUE,High
235c1c17-f6d0-442a-bc6a-88ff88d6c769,Fredy Lolong,https://play-lh.googleusercontent.com/a-/ALV-UjXuIsS2cOSJnjqD2gfx13idlQH81iR_yUJMDA7Rzeqr3MhJKTBuPw,"kualitas chat dgn dokter tidak bisa maksimal krn nge-lag parah, harus keluar dr chat trus kembali lagi agar ter-refresh.",3,0,27.11,2026-01-26 17:29:35,"Halo Fredy Lolong, terima kasih atas ulasannya dan mohon maaf atas keluhan yang dialami.

Kami ingin memahami lebih lanjut agar bisa segera memperbaikinya. Mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Sertakan juga nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",2026-01-26 22:28:44,27.11,2026-06-22 13:52:01,netral,Aksesibilitas Aplikasi,Fitur aplikasi tidak responsif dan kendala navigasi,APP_TECHNICAL_ISSUE,High
574ae1a8-ed7c-41aa-af69-cd5c51f00fab,Risky Novita Sari Bf,https://play-lh.googleusercontent.com/a/ACg8ocLvqkXEvhqP_DjcocbwxKpKdt1OFt5FUAaK4lkLNkWV29cf-Q=mo,chat online dengan dokter tidak ada yang gratis semua bayar,3,0,27.11,2026-01-22 23:07:22,"Halo Risky Novita Sari Bf, terima kasih atas ulasannya dan mohon maaf atas keluhan yang dialami.

Kami ingin memahami lebih lanjut agar bisa segera memperbaikinya. Mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Sertakan juga nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",2026-01-23 07:02:57,27.11,2026-06-22 13:52:01,netral,Layanan Konsultasi Dokter,Dokter tidak merespons setelah pembayaran berhasil,CONSULTATION_SERVICE_QUALITY,High
bcf43314-0083-47ce-8841-0847db9affd0,Mustika Asri,https://play-lh.googleusercontent.com/a-/ALV-UjUqI_-EWYhxJmK5ILINoIE0fD4V-thKz9qGCrNH5iVg6qxUnNo,"malesss bggtttt sering gagal dalam pembayaran, saldo cukup. Malah repot2 harus pakai Ewallet lainnya, ya adanya saldo di Dana, ga bisa d Dana harus coba lainnya, ya maksudnya kenapa ga bisa lebih baik",3,3,26.8,2025-12-27 05:10:39,"Halo Mustika Asri, terima kasih atas ulasannya dan mohon maaf atas keluhan yang dialami.

Kami ingin memahami lebih lanjut agar bisa segera memperbaikinya. Mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Sertakan juga nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",2025-12-27 06:32:46,26.8,2026-06-22 13:52:01,netral,Sistem Pembayaran,Kegagalan transaksi pembayaran dan kendala saldo,PAYMENT_METHOD_ISSUE,High
2e7be8ff-3cd4-416a-8b68-4850ba65b90d,Muhammad Siraj,https://play-lh.googleusercontent.com/a-/ALV-UjWiD6N-YCJn4pBZj0UaZcNcWVlDclJAKwKxz05jSqIMoruBcuME,aplikasinya sudah bagus. tapi saran kalo beli obat smsnya langsung di apknya seperti aplikasi transport lain karena hampir tidak ada orang indonesia yang baca sms,3,0,,2025-12-23 13:50:01,"Halo Muhammad Siraj, mohon maaf atas keluhan yang dialami. Kami akan membantumu.

Mohon sampaikan detail kendalamu via DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com, sertakan nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",2025-12-23 14:15:00,,2026-06-22 13:52:01,netral,Layanan Konsultasi Dokter,Durasi konsultasi chat terlalu singkat dan dokter lambat merespons,CONSULTATION_SERVICE_QUALITY,High
852e6163-75cb-423e-a6ac-7b3432aef7f3,Dewi Puspita,https://play-lh.googleusercontent.com/a-/ALV-UjXw2BKuXxlPizuMobc0mk8iwAe3VMlahRFvDk3_0PI3x6yi68FG,sesi chat terlalu cepat berakhir,3,0,26.8,2025-12-20 19:26:38,"Halo Dewi Puspita, terima kasih atas ulasannya dan mohon maaf atas keluhan yang dialami. Kami ingin memahami lebih lanjut agar bisa segera memperbaikinya. Mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Sertakan juga nomor HP akun Halodoc dan/atau nomor pesanan. Terima kasih.",2025-12-20 20:51:49,26.8,2026-06-22 13:52:01,netral,Layanan Konsultasi Medis,Sesi konsultasi berakhir otomatis terlalu cepat,CONSULTATION_SESSION_LIMIT,High
9073c454-9d4c-4a8b-92d6-d808a930fe00,Nayla Najwa,https://play-lh.googleusercontent.com/a-/ALV-UjX8hAoU7VrzxqwzwyDTK8GXVkztsXYJit4Rc-hwOE4AuiB5zNJLog,"tolong adain pembayaran lewat virtual account atau bank dong, jujur kesulitan banget sama metode pembayarannya",3,0,26.8,2025-12-20 11:09:10,"Halo Nayla Najwa, terima kasih atas ulasannya dan mohon maaf atas keluhan yang dialami.

Kami ingin memahami lebih lanjut agar bisa segera memperbaikinya. Mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Sertakan juga nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",2025-12-20 11:53:41,26.8,2026-06-22 13:52:01,netral,Sistem Pembayaran,Keterbatasan metode pembayaran dan transfer bank,PAYMENT_METHOD_ISSUE,High
c938f1be-8944-41f0-90ea-4ef1ef28f90c,Beefanda Intan Causawardani,https://play-lh.googleusercontent.com/a/ACg8ocJkZwMb1XwYKTcYyBDOSiIMtNjMeQyWJ28SXH9PkBHVltiVrik=mo,dokternya kurang ramah ihh😞😔,3,0,26.6,2025-12-10 00:01:14,"Halo Beefanda Intan Causawardani, terima kasih atas ulasannya dan mohon maaf atas keluhan yang dialami.

Kami ingin memahami lebih lanjut agar bisa segera memperbaikinya. Mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Sertakan juga nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",2025-12-10 01:11:12,26.6,2026-06-22 13:52:01,netral,Layanan Konsultasi Dokter,Dokter kurang ramah dan lambat membalas pesan,CONSULTATION_SERVICE_QUALITY,High
f32cfdce-5af6-4a42-b19c-fbf4738a7d6e,Linda na lidiya,https://play-lh.googleusercontent.com/a-/ALV-UjVUYA6zbSL-BmQ9l2ihjv2eV32kY_nv0k-y2VqYgatr-NKrOxOC,bagus,3,0,26.6,2025-12-06 07:43:42,"Halo Linda na lidiya, terima kasih atas ulasannya!

Untuk membantu kami memberikan pelayanan yang lebih baik, apakah ada saran atau masukan? Sampaikan via DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com.

Terima kasih dan sehat selalu!",2025-12-06 08:25:53,26.6,2026-06-22 13:52:01,netral,Pengalaman Pengguna,Ulasan positif umum mengenai aplikasi,GENERAL_FEEDBACK,High
ccdb7e6e-d0d1-4027-8dfd-8be787daf5bc,Nizar Ali,https://play-lh.googleusercontent.com/a/ACg8ocIkVd0y8uaktW9BUbxSeI3q5V0pJ1_nsgXO9_bRw8Mi_q3VeyQ=mo,tidak bisa ngirim di luar pulau jawa,3,0,,2025-12-04 09:35:55,,,,2026-06-22 13:52:01,netral,Sistem Pembayaran,Keterbatasan metode pembayaran dan transfer bank,PAYMENT_METHOD_ISSUE,Medium
67d65962-0865-4d88-9eaf-b31b1bfec4bf,Nessa Nescya,https://play-lh.googleusercontent.com/a/ACg8ocJ7i-fA_Xr8Chhl0P4qIx5fIm2T2ifwgLV7JFP0AUSXsURR3ift=mo,"konsultasinya kurang puas waktu sdh berakhir... jawabnya lama,, pdhl blm selesai tp sdh berakhir",3,1,26.52,2025-11-30 19:48:30,"Halo Nessa Nescya, terima kasih atas ulasannya dan mohon maaf atas keluhan yang dialami.

Kami ingin memahami lebih lanjut agar bisa segera memperbaikinya. Mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Sertakan juga nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",2025-11-30 20:18:07,26.52,2026-06-22 13:52:01,netral,Layanan Konsultasi Medis,Sesi konsultasi berakhir otomatis terlalu cepat,CONSULTATION_SESSION_LIMIT,High
4c4d9e26-5003-4ede-9e15-e51623ebd4e9,Asep Ihsan,https://play-lh.googleusercontent.com/a/ACg8ocIDFqAiDJlgKVavoTb7OdZucig115rBQwgeT-Lz4DqH58zydQ=mo,"aplikasi oke,cuman yang jadi masalah,kenapa harus berbayar,gua cuma mau Konsul harus bayar 60 rb sebener nya si sah sah aja,tapi tolong lah beri kita kesempatan untuk konsul secara geratis",3,4,26.52,2025-11-30 03:36:07,"Halo Asep Ihsan, terima kasih atas ulasannya dan mohon maaf atas keluhan yang dialami.

Kami ingin memahami lebih lanjut agar bisa segera memperbaikinya. Mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Sertakan juga nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",2025-11-30 05:52:01,26.52,2026-06-22 13:52:01,netral,Layanan Konsultasi Dokter,Durasi konsultasi chat terlalu singkat dan dokter lambat merespons,CONSULTATION_SERVICE_QUALITY,High
