Topic,Count,Name,Representation,Representative_Docs,label_manual
9,21,9_sekali_respon_bayar_dibikin,"['sekali', 'respon', 'bayar', 'dibikin', 'sudah', 'tapi', 'ada', 'balasan', 'merespon', 'sama']","['untuk kali ini saya kecewa sudah bayar buat konsultasi malah dokternya menghilang tidak ada balasan sama sekali', 'awalnya dokter merespon lalu tidak ada respon dan arahan sampai batas waktu chat konsultasi habis padahal sudah bayar', 'sangat mengecewakan sekali sudah bayar dan kondisi tengah malam ingin konsultasi tapi ada notif dokter sedang sibuk dan tidak ada tangapn sama sekali dan uang hilag']",Sekali Respon Bayar
10,19,10_device_loading_berat_hp,"['device', 'loading', 'berat', 'hp', 'makin', 'aplikasi', 'restart', 'order', 'buka', 'lambat']","['sangat membantu banget tapi disayangkan akhir ini sering menyebabkan hang di hp saya dan harus saya uninstall padahal untuk kebutuhan beli beli vitamin apps ini andalan banget buat saya just info saya pakai android os versi 13 ram 8 semoga pesan saya sampai dan di tunggu improvementnya', 'aplikasi lambat parah dan berat banget serasa buka aplikasi berat atau game berat padahal di buka pakai device spek mumpuni dan koneksi internet stabil yang bisa memainkan game2 berat dan order sangat-sangat lambat tidak mendapatkan driver sama sekali aplikasi tidak berguna', 'sepertinya ada bug pada update terbaru untuk device poco m4 pro hyperos 1 0 1 0 tkeidxm sebelumnya tidak ada masalah dalam penggunaan aplikasi ini tapi hari ini aplikasinya malah membuat freeze ponsel saat akan digunakan bukan cuma punya saya saja tapi punya istri juga ponselnya sama sama poco m4 pro setelah clear data dan uninstall halodoc lalu restart device ponsel saya normal lagi']",Device Loading Berat
11,19,11_hp_hang_error_selalu,"['hp', 'hang', 'error', 'selalu', 'android', 'diperbaiki', 'dipersulit', 'setiap', 'restart', 'tolong']","['ini aplikasi halodoc kenapa sih aplikasi nya berat dan suka buat hang hp saya tolong perbaiki aplikasinya', 'diperangkat saya poco f4 versi android 13 malah ngeframe parah selalu begitu setelah install aplikasi ini selalu ngfarme seperti error hp saya tolong diperbaiki lagi software nya', 'mohon optimasi aplikasinya agar lebih inklusif untuk perangkat spesifikasi rendah saya mengalami kendala fatal pada manajemen ram aplikasi selalu reload dari awal setiap kali berpindah layar ke aplikasi dana untuk menyelesaikan pembayaran akibatnya transaksi tidak pernah bisa selesai saya sudah lapor via email namun hanya mendapat jawaban template suruh hapus cache update padahal masalahnya ada pada sistem aplikasi yang terlalu berat untuk multitasking']",Hp Hang Error
12,20,12_mantap_bagus_memuaskan_membantu,"['mantap', 'bagus', 'memuaskan', 'membantu', 'ramah', 'komunikasikan', 'delivery', 'naudubillah', 'menangis', 'rzz']","['lumayan baik dan bagus', 'sales tidak profesional', 'mantap mantap']",Mantap Bagus Memuaskan
13,24,13_lokasi_apotek_kota_jauh,"['lokasi', 'apotek', 'kota', 'jauh', 'titik', 'gojeknya', 'kasihan', 'kirim', 'bandung', 'obatnya']","['aplikasi sableng masa kirim obatnya jauh banget dari apotek yang deket2 bisa beda kecamatan padahal posisi di kota malah kirim dari apotek kabupaten dan obatnya pun umum banyak ditemuin wkwkkwkw', 'kalau jarak antara apotek sama lokasi kirim lebih dari 5km mending di tolak saja kasihan gojek nya ke jauhan sama membuat banyak cancel kirim sehingga memakan waktu juga tidak efektif niatnya mau simpel malah jadi drama sama gojeknya', 'saya berdomisili cilebut barat dapat apotek daerah ciampea pakai gosend 35 ment aneh kenapa tidak apotek terdekat kasihan abang gojeknya kejauhan']",Lokasi Apotek Kota
14,21,14_jasa_pengiriman_jam_pilih,"['jasa', 'pengiriman', 'jam', 'pilih', 'resi', 'estimasi', 'kurirnya', 'shipper', 'dari', 'sampai']","['instal ini berharap bisa beli obat karena anak demam dan batuk kebetulan stok obat di rumah habis pengin cepat karena pagi jam 4 belum ada apotek yang buka pilih instan katanya akan sampai jam 6 21 sampai siang jam 11 20 pesanan tidak sampai sampai kesal banget yang mau pesan obat disini pikir pikir lagi deh', 'untuk toko kesehatan kurirnya tolong diperbaiki lagi sudah pilih yang instant 1 jam tidak datang tidak ada bedanya sama instant hemat 3jam dan sisten pembatalan pesanan tolong diperbaiki saya jadi beli 2 obat gara terlalu lama datangnya tolong next diperbaiki kurirnya karena ini untuk orang yang sakit setidaknya tepat waktu dan kurirnya punya nomor aktif yang bisa ditelepon sms', 'pengiriman tidak jelas tidak bisa pilih jasa pengirim apa di kasih resi jasa pengiriman shipper estimasi obat datang tidak tepat komplain ke jasa kirim shipper di kasih resi sih cepat bukannya mempermudah palah buat repot tolong di perbaiki lagi baru saya kasih bintang 5']",Jasa Pengiriman Jam
15,21,15_instan_pengiriman_hari_reguler,"['instan', 'pengiriman', 'hari', 'reguler', 'pesan', 'obat', 'telepon', 'lebih', 'urgent', 'dibayar']","['baddddd pesan obat 4 hari baru sampaiiii tutup saja layanannya', 'pelayanan pembelian obat tidak ontime harus order ulang padahal butuh urgent', 'butuh obat urgent pilihan pengiriman 1 jam sampai ketika dibayar malah datang besoknya k24 masih lebih baik']",Instan Pengiriman Hari
16,16,16_gua_gimik_kayak_lu,"['gua', 'gimik', 'kayak', 'lu', 'makan', 'dicuekin', 'acuh', 'copas', 'ditinggal', 'ngabisin']","['gua ngerelain duit makan gua buat konsultasi ke psikolog biar gua tenang tapi malah dicuekin lu makan noh duit haram', 'sekarang dokternya kayak bot semua cuma copas copas dari chatgpt dan google apa yang saya baca dari chat dokternya sudah saya baca duluan dari chatgpt enak banget ya makan gaji buta tuh copas2 doang', 'aplikasi gimik sok sok an mau bantu pasien dokter nya yang bertugas saja tidak becus konsultasi psikiater disini malah dibacotin dikata katain disuruh ke rsj mengajukan refund dicuekin stres aplikasi gila gimik ngakunya mau bantu orang sembuh tanpa drama gimik promosi doang']",Gua Gimik Kayak
17,18,17_surat_periksa_cek_dokter,"['surat', 'periksa', 'cek', 'dokter', 'cuek', 'terdaftar', 'rujukan', 'gangguan', 'untuk', 'maaf']","['konsultasi ke dokter tapi saya belum dapat balasan dari dokter waktu sesi konsultasi sudah habis lalu dapat note dari dokter katanya gangguan jaringan buset dokter nya di hutan kali ya buang2 uang saja', 'saya sudah bayar untuk konsultasi tapi enggak ada dokter yang menghubungi dan saat saya cek riwayatnya saya sudah melakukan percakapan dengan dokternya padahal tidak sama sekali dan harus bayar ulang merugikan ini orang lagi sakit malah dirugiin', 'maaf ratenya buruk saat kontrol di dokter umum ok saat di yang haloskin dari nya luama balas padahal limit waktunya dan saat dapat konsultasi gratis tidak bisa2']",Surat Periksa Cek
18,12,18_hilda_errorrrrrrrrr_pehhh_risih,"['hilda', 'errorrrrrrrrr', 'pehhh', 'risih', 'ngehang', 'payah', 'kelamaan', 'kacau', 'dok', 'lumayan']","['errorrrrrrrrr', 'kacau pelayanannya', 'hilda buat risih']",Hilda Errorrrrrrrrr Pehhh
19,19,19_error_mulu_apalah_upload,"['error', 'mulu', 'apalah', 'upload', 'gagal', 'sistemnya', 'eror', 'mengobati', 'mager', 'berandanya']","['failed tapi upload foto', 'banyak spam notifikasi promo', 'apalah transaksi gagal mulu']",Error Mulu Apalah
20,14,20_telp_email_jam_24,"['telp', 'email', 'jam', '24', 'pura', 'pemeriksaan', 'pukul', 'chat', 'tunggu', 'sudah']","['untuk dokter2 yang tersedia sangat baik cuma ini kekurangan ada di aplikasi kurang detail dan 2 arah jadi tadi pagi 14 des 2025 saya dapat resep dari dokter stlah konsultasi melalui halodoc lalu saya menebus dan melakukan pembayaran obat secara online obat ternyata ada yang kurang yakni azytromicyn mau konfirmasi melalui chat cuma ada pertanyaan atraktif dimana kita tidak bisa menulis permasalahan komunikasi searah saja dari aplikasi halodoc dan alamat juga no telp apotekpun tidak tersedia jadi bingung mau konfirm kemana', 'berobat di halodoc di daerah seperti cirebon jarang bisa komplit resepnya ketika meminta obat rutin tidak bisa terpenuhi 100 resep nya telp cs diputus terus pura pura tidak mendengar suara saya kalau error sarana telp telp balik saya dong orang yang bergaji besar disana tolong cari solusi atas keluhan saya berdosa anda semua kepada perusahaan bila tidak memperbaiki kinerja yang sangat mudah itu', 'mau beli obat flu sudah bayar chat dokter sudah pula uang ditransfer via virtual account baca pesanan batal uang katanya belum diterima padahal jelas dimutasi sudah terdebit jauuuh lebih mudah beli obat pakai grab ribet mahal dan mengecewakan sudah kirim email screen capture bukti pembayaran dan telpon ke cs nya disuruh tunggu 24 jam lah lebih cepat saya beli sendiri ke apotek besok toh saya sendiri juga dokter tapi karena malam hari jam setengah 8 pm maka saya pesan di halodoc']",Telp Email Jam
21,15,21_konsulnya_puas_sih_tinggal,"['konsulnya', 'puas', 'sih', 'tinggal', 'buang', 'dokternya', 'bertanya', 'cuman', 'belum', 'pasien']","['waktu konsulnya cuma sejam jir belum lagi dokternya lama balas chat jadi belum puas bertanya waktu sudah keburu habis harusnya mah enggak usah di kasih waktu biarkan pasien puas bertanya dulu kalau sudah selesai kan juga tinggal diselesaikan saya lagi bertanya pemakaian obatnya dan efek samping dll eh malah habis padahal masih belum puas bertanya', 'jujur sop halodoc ini nherugiin konsumen banget sih 10 menit belum di balas di end dong sama dokternya minimal tunggu selesai dong endnya kan 30 menit total waktu konsultasi baiknya dikaji deh tohhh balas chatt juga bukan video call atau langsung ketemu di tempat tidak adil banget banget banget', 'dokternya tanpa konfirmasi lagi langung tutup konsultasi padahal saya ditanya hasil pemeriksaan yang lalu dan saya tinggal dulu halodocnya untuk cari hasil tes saat buka halodocnya lagi sudah ditutup sesi konsulnya percuma dong saya sudah bayar konsultasi tapi ditutup konsulnya sepihak merugikan ini nama nya sih dokter mah enak menerima duit dari pendaftaran kita konsultasi ke dia tapi kita juga yang dirugikan sama sih dokter padahal kalian kerja tidak punya empati banget sih kerja']",Konsulnya Puas Sih
22,17,22_responsif_platform_segel_memakai,"['responsif', 'platform', 'segel', 'memakai', 'beli', 'obat', 'resep', '5jam', 'meriang', 'menjemput']","['tidak bisa cek harga obat dan beli begini resep setelah konsultasi dokter hubungi ke cs via whatsapp business nya cuma disuruh menunggu tanpa diberi penjelasan', 'sangat payah mau pesan ibat diarahkan chat dokter setelah di room chat dari sampai waktu habis belum ada respon dari alhasil tidak bisa beli obatnya merepotkan dan menyusahkan konsumen', 'setelah di update malah error pada saat klik pembayaran beli obat sudah dua kali ganti dokter dengan resep sama saja error buang waktu dan mengurangi platform assuransi']",Responsif Platform Segel
23,16,23_driver_gosend_korlap_pegawai,"['driver', 'gosend', 'korlap', 'pegawai', 'banyak', 'para', 'pulsa', 'stok', '000', 'rp']","['pegawai apotik banyak yang bermasalah banyak yang stok habis tapi tetap di buka di aplikasi dan kurir tiba di lokasi yang cancel pegawai apotik harus di tindak lanjutkan pegawai apotik yang malas tidak mau mengecek barang nya padahal banyak pegawai nya banyak yang duduk sambil makan', 'aplikasi asu masak iya harus menunggu 1 abad resep obatnya baru datang mana mau ngebatalin juga tidak bisa memang di sengaja begitu mau ngehubungin driver atau apotiknya saja tidak bisa kalau sana yang ngehubungin baru bisa mana pakai pulsa lagi dari pihak apotik kalau tidak niat di serahin tugas tidak usah di terima jadinya ya kayak begini customer suruh menunggu berjam jam padahal pembeli adalah raja ratu sudah 2x sayya order tapi tetap sama pembaruan elanjutnya kami meminta pembayaran via cod ngtd', 'inilah yang meresah para gojek gosend setiap ambilannya jauh 5 kilo terus barangnya suka banget tidak update dari harga dan stoknya terus juga buang waktu setiap kita ke apotek berapk halodoc itupun kalau sampai masih menunggu dulu barangnya dicariin tidak langsung ready ketika driver datang terus juga ongkos kita terima dari menunggu lama gara gara gosend halodoc cuma rp 8 000 belum sama parkir rp 2 000 rp 3 000']",Driver Gosend Korlap
24,13,24_halodoc_tb2_upgrade_geratis,"['halodoc', 'tb2', 'upgrade', 'geratis', 'dijawab', 'singkat', 'parah', 'dulu', 'meringankan', 'wehh']","['mengira konsultasi di halodoc gratis ternyata bayarr agak kecewaa seharusnya halodoc bisa sangat meringankan beban masyarakat kecil ini malah menambah nambahin', 'baru kali ini konsultasi halodoc mengecewakan banget aku konsuk sama dokter spesialist kulit tapi dijawab singkat seadanya tanpa dijelasin detail', 'kecewa banget sama dokter di aplikasi halodoc niat konsultasi sama dari kandungan eh taunya responya slow jawabannya singkat seperti bertanya tidak sama dokter wehh padahal kita bayar menyesal senyesel padahal rating dari 100 tapi zonk']",Halodoc Tb2 Upgrade
25,23,25_tersedia_diresepkan_antibiotik_obat,"['tersedia', 'diresepkan', 'antibiotik', 'obat', 'beda', 'apotek', 'resepkan', 'yang', 'biaya', 'resep']","['saya pakai ini tapi baru kali ini kecewa karena obatnya tidak tersedia di kota saya untuk dokter bisa tolong merekomendasikan obat sesuai ketersediaan obat di lokasi pasien sudah sakit obat tidak tersedia kan kesal mana kalau konsultasi lagi bayar lagi hmmm', 'kenapa setelah konsultasi dan diarahkan memesan obat obat tidak ada diapotik yang dipesan pesanan dibatalkan menurut agen harus konsultasi ulang meminta resep lain tidak ada lagi konsultasi lagi kalau tidak ada lagi konsultasi lagi apakah tidak ada integrasi antara obat yang di resepkan sesuai dengan stok farmasi mohon sistemnya dibenahi selalu wa promosi via pesan pribadi dan menggangu di hari libur', 'sistem sangat merugikan jika salah satu dari obat yang diresepkan tidak tersedia mohon ditambahkan fitur multiple apotik jika stock tidak lengkap di apotik lainnya dan lucunya dokter meresepkan 5 strip obat tapi cuman bisa memasuki ke keranjang maximal 2 jadi karena antibiotik saya terpaksa memesan 2 2 1 dengan biaya grab 4x orderan untuk 1 resep']",Tersedia Diresepkan Antibiotik
26,15,26_tanggal_paket_reguler_sampai,"['tanggal', 'paket', 'reguler', 'sampai', 'hari', 'februari', 'email', 'terima', 'belum', 'januari']","['estimasi paket saya sampainya tanggal 11 juli 2025 tapi ini sudah tanggal 12 juli belum juga sampai paket obat saya ketika saya email belum direspon sama sekali', 'kecewa order dari tanggal 10 desember jam 03 51 pagi dan perkiraan sampai tanggal 13 desember terus kalau ada kendala bisa sampai 1 4 hari eh kocak ini sudah 5 hari belum sampai bagaimana kalau datang nya besok 6 hari dong reguler reguler reguler', 'paket salep order dari tanggal 5 sampai sekarang tidak ada kejelasan di email katanya mau di tindak lanjuti sampai sekarang tidak ada kejelasan tipe pengiriman reguler dengan estimasi paket sampai 9 januari tali di email katanya 19 januari sejak kapan reguler berubah jadi ekonomi']",Tanggal Paket Reguler
27,13,27_gara_tanggung_penipu_spay,"['gara', 'tanggung', 'penipu', 'spay', 'feedback', 'pengobatan', 'sambungkan', 'asuransi', 'ribet', 'tersambung']","['sumpah cacat banget saldo shopeepay kepotong 68 ribu padahal chat online dokter spesialis tidak hadir dana nyangkut belum kembali parah sih lagi sakit jadi tambah masalah seperti begini cs nya juga dichat tidak balas enggak ada solusi', 'makin ribet ah klaim pengobatan gara-gara print kwitansi kurang jelas jadi susah cair penggatian dana pengobatan pakai aplikasi malah buat sulit', 'metode pembayarannya minim sudah begitu gagal menyambung ke shopee pay terus ke gopay juga tidak bisa disambungin katanya sudah tersambung ke akun lain padahal saya tidak merasa pernah menyambung ke akun lain lagi sakit sudah pusing menambah pusing gara-gara kesulitan di metode pembayaran yang sangat amat ribet']",Gara Tanggung Penipu
28,17,28_doc_halo_heidy_pelayanan,"['doc', 'halo', 'heidy', 'pelayanan', 'admin', 'jenis', 'pusing', 'customer', 'instant', 'haloblog']","['kecewa dengan respon heidy yang merupakan sebutan customer care disini tidak edukatif dan tidak selayaknya cs', 'kecewa sama pelayanan halosoc dalam handle keluhan customer bergerak dibidang human yang gesit donggghh', 'pelayanan halo doc sangat buruk pesanan saya dua kali dibatalkan not recomended gunakan halo doc']",Doc Halo Heidy
29,14,29_enak_brobat_ribet_donlod,"['enak', 'brobat', 'ribet', 'donlod', 'server', 'anda', 'sebelah', 'sesuai', 'apilikasi', 'digambar']","['aplikasi kedokteran terpelit dan pelayanan nya tidak sesuai expestasi yang ada di konten medsos', 'pembayaran ribet banget pliss enak aplikasi sebelah maaf ya t_t', 'ooo gembel buat akun saja dari pagi salah server terus padahal pakai wifi']",Enak Brobat Ribet
30,13,30_berhari2_segala_tebus_berhari,"['berhari2', 'segala', 'tebus', 'berhari', 'jual', 'obat', 'pakai', 'kota', 'gblek', 'iye']","['sudah konsultasi dengan psikiater tapi tidak dapat resepnya mengecewakan buang2 duit mau beli obatnya juga tidak tahu obat apaan', 'jual obat sampai berhari hari bagaimana pasien bisa sembuh kalau masih menunggu berhari2', 'tiap berobat selalu tidak ada obat yang lengkap akhirnya tebus sendiri ke apotek kesel kerja 2 kali']",Berhari2 Segala Tebus
31,14,31_kurir_diterima_pesanan_penerima,"['kurir', 'diterima', 'pesanan', 'penerima', 'alamat', '08', 'siapa', '2023', 'laporan', 'mengambil']","['bintang 1 dulu pesanan saya tidak dikirim kealamat tertera status kurir sudah berhasil dikirim id tiket 3396285 untung pesanan saya cuma vitamin namun bagaimana jika obat dan kurir asal kirim coba contact penerima pun tidak', 'pesanan saya bagaimana sudah diterima tapi saya belum menerima siapa penerimanya dan kenapa kurir tidak telpon ke saya seharusnya kurir menghubungi siapa kurirnya tidak ada keterangannya dan no telponnya kurir shipper itu apa tidak profesional banget pengirimannya mana pesanan saya belum terima', 'order tanggal 13 08 2023 jadwal tiba 21 08 2023 di laporan telah tiba tanggal 27 08 2023 tapi kenyataannya saya tidak menerima padahal pembayaran pakai gopay']",Kurir Diterima Pesanan
32,17,32_balas_slow_respon_enak,"['balas', 'slow', 'respon', 'enak', 'dokternya', 'samsek', 'banget', 'uninstal', 'waktu', 'amat']","['dokternya tidak balas balas chat sampai waktu saya habis padahal online', 'dokternya slow respon waktu 30 menit tidak di balas samsek sama dokternya', 'dokter haloskin nya lama banget balas beberapa hari baru balas']",Balas Slow Respon
33,19,33_gratis_kira_iklan_ternyata,"['gratis', 'kira', 'iklan', 'ternyata', 'tanya', 'taunya', 'masa', 'mengira', 'keranjang', 'katanya']","['katanya gratis ternyata tanya saja bayar', 'masa mau bertanya bertanya saja harus bayar seharusnya gratis dong', 'katanya gratis tapi tak ada pun gratis']",Gratis Kira Iklan
