Topic,Count,Name,Representation,Representative_Docs,label_manual
13,133,13_penjelasan_detail_menjawab_sabar,"['penjelasan', 'detail', 'menjawab', 'sabar', 'keluhan', 'pasien', 'pertanyaan', 'merespon', 'menjelaskan', 'jelas']","['dokternya baik cepat merespon dan menjawab keluhan pasien', 'dokternya cepat merespon keluhan pasien', 'penjelasan dokternya detail sekali']",Penjelasan Detail Menjawab
14,122,14_praktis_ribet_hemat_mudah,"['praktis', 'ribet', 'hemat', 'mudah', 'simpel', 'simple', 'efektif', 'masing', 'dan', 'kebutuhan']","['mudah dan praktis', 'mudah dan praktis', 'mudah dan praktis']",Praktis Ribet Hemat
15,94,15_sakit_rumah_halodoc_perlu,"['sakit', 'rumah', 'halodoc', 'perlu', 'langsung', 'sedang', 'repot', 'ke', 'ataupun', 'datang']","['halodoc sangat membantu ketika anak saya sedang sakit dikondisi weekend ataupun libur panjang seperti nataru ini dimana dokter banyak yang libur ataupun cuti halodoc selalu ready dengan banyaknya opsi dokter dan biaya yang variatif bahkan terjangkau', 'konsultasi dengan salah satu dokter spesialis penyakit dalam dari muhammad ridho sapa pada sesi 30 menit begitu berarti penjelasannya jelas tidak membuat panik dan sabar halodoc salah satu referensi konsultasi dengan dokter secara mudah dan praktis cocok untuk saya yang sedang ldr mengkonsultasikan pasangan saya', 'halodoc sangat membantu saat kondisi emergency ringan apalagi saat hari libur yang mana banyak fasilitas kesehatan tutup dan saat jauh dari faskes terutama untuk dokter hewan yang susah ditemui di daerah terpencil mereka sangat membantu cocok untuk memeriksakan kondisi sakit yang ringan bukan kondisi berat']",Sakit Rumah Halodoc
16,117,16_berobat_pasien_memudahkan_mempermudah,"['berobat', 'pasien', 'memudahkan', 'mempermudah', 'nyaman', 'melayani', 'pengobatan', 'konsultasi', 'untuk', 'deteksi']","['memudahkan pasien', 'mempermudah dalam berobat', 'mempermudah berobat']",Berobat Pasien Memudahkan
17,127,17_cocok_semoga_sembuh_coba,"['cocok', 'semoga', 'sembuh', 'coba', 'kali', 'resep', 'diresepkan', 'membaik', 'obatnya', 'pertama']","['sangat responsif besok baru mau coba dibeli resep dari dokternya mudah-mudahan cocok terimakasi dok', 'baru mulai coba konsultasi semoga saja cocok smaa rekomendasi dokternya', 'respon dokternya cepat semoga cocok obatnya']",Cocok Semoga Sembuh
18,77,18_bagusssss_pol_bagus_murah,"['bagusssss', 'pol', 'bagus', 'murah', 'bagusslah', 'bagussssd', 'bagusihh', 'bagusan', 'bagussssssssss', 'bagussssssssssss']","['bagus pol', 'bagus pol', 'bagus pol']",Bagusssss Pol Bagus
19,65,19_baik_cukup_cukupp_raham,"['baik', 'cukup', 'cukupp', 'raham', 'didengar', 'memuaskan', 'sangatt', 'sangat', 'merasa', 'responsif']","['sangat baik dan raham', 'sangat baik saya merasa didengar', 'cukupp baik']",Baik Cukup Cukupp
20,144,20_respon_cepat_tanggapan_quick,"['respon', 'cepat', 'tanggapan', 'quick', 'jelas', 'baik', 'dokternyapun', 'astuti', 'layanam', 'kadar']","['respon cepat', 'respon cepat', 'respon cepat']",Respon Cepat Tanggapan
21,64,21_sekali_manfaat_nua_sangant,"['sekali', 'manfaat', 'nua', 'sangant', 'sengat', 'rumahnya', 'membantu', 'didaerah', 'susah', 'cari']","['membantu sekali manfaat', 'sengat membantu sekali', 'sangant membantu sekali']",Sekali Manfaat Nua
22,104,22_fast_response_respon_respond,"['fast', 'response', 'respon', 'respond', 'respone', 'kasim', 'johan', 'ingo', 'novianti', 'manjurrr']","['fast respon', 'fast respon', 'fast respon']",Fast Response Respon
23,83,23_tercepat_keterangan_halodoc_enak,"['tercepat', 'keterangan', 'halodoc', 'enak', 'surat', 'solusinya', 'pakai', 'pengalaman', 'gracia', 'kualitas']","['selalu mendapat energi positif setiap konsultasi sama psikologi di halodoc keren banget', 'beli obat tercepat terdekat termurah cuma di halodoc', 'halodoc aplikasi terbaik pelayanan tercepat pengiriman paling tercepat']",Tercepat Keterangan Halodoc
24,76,24_sat_set_mantaf_mntap,"['sat', 'set', 'mantaf', 'mntap', 'gercep', 'mantaaaap', 'mantull', 'belanja', 'murah', 'bye']","['sat set sat set', 'sat set', 'sat set']",Sat Set Mantaf
25,82,25_ramah2_ramah_excelent_pasiennya,"['ramah2', 'ramah', 'excelent', 'pasiennya', 'dokternya', 'menenangkan', 'standby', 'ingin', 'mendengarkan', 'dihalodoc']","['sangat membantu dokternya sangat ramah', 'sangat membantu dokternya ramah ramah', 'sangat membantu dokternya ramah ramah']",Ramah2 Ramah Excelent
26,58,26_bagus_tambah_ok_,"['bagus', 'tambah', 'ok', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus Tambah Ok
27,60,27_good_over_all_gapi,"['good', 'over', 'all', 'gapi', 'sisa', 'developer', 'mengadakan', 'cod', 'terkadang', 'boleh']","['good', 'good', 'good']",Good Over All
28,64,28_pokoknya_toppp_top_markotop,"['pokoknya', 'toppp', 'top', 'markotop', 'mantaps', 'mantap', 'pisan', 'deh', 'betul', 'mantapss']","['the best banget lah pokoknya', 'best banget pokoknya', 'mantap banget deh pokoknya']",Pokoknya Toppp Top
29,54,29_bagus___,"['bagus', '', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus  
30,74,30_sabar_solutif_pelayan_ramah,"['sabar', 'solutif', 'pelayan', 'ramah', 'dokternya', 'baik', 'hati', 'dan', 'baik²', 'point']","['dokternya baik dan ramah', 'puas dengan dokterx yang sabar dan ramah', 'dokter nya sabar dan ramah']",Sabar Solutif Pelayan
31,54,31_bagus_ini__,"['bagus', 'ini', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus Ini 
32,74,32_pelayanan_dilayani_pelayanannya_baik,"['pelayanan', 'dilayani', 'pelayanannya', 'baik', 'cepat', 'resepnya', 'pelayananya', 'dan', 'basi', 'humanis']","['pelayanan bagus cepat dan tepat', 'pelayanan bagus dan cepat', 'pelayanan bagus dan cepat']",Pelayanan Dilayani Pelayanannya
33,52,33_mantap_tok__,"['mantap', 'tok', '', '', '', '', '', '', '', '']","['mantap', 'mantap', 'mantap']",Mantap Tok 
34,50,34_bagus___,"['bagus', '', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus  
35,92,35_urgent_disaat_urgen_keadaan,"['urgent', 'disaat', 'urgen', 'keadaan', 'karyawan', 'urgensi', 'hal', 'saat', 'pengambilan', 'edlyn']","['sangat membantu saat urgent', 'sangat membantu di saat urgent', 'membantu sih jika sedang dalam urgent']",Urgent Disaat Urgen
36,92,36_ramah_melayani_profesional_dokternyaa,"['ramah', 'melayani', 'profesional', 'dokternyaa', 'edukatif', 'baik', 'kulitku', 'detail', 'super', 'dokternya']","['dokternya sangat ramah dan sangat membantu', 'dokternya sangat ramah dan sangat membantu', 'dokternya ramah dan sangat membantu']",Ramah Melayani Profesional
37,49,37_bagus___,"['bagus', '', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus  
38,91,38_ramah_dokternya_noviani_tamah,"['ramah', 'dokternya', 'noviani', 'tamah', 'baik', 'alhamdulilh', 'keluhan²nya', 'knapa', 'maaciih', 'kuga']","['dokternya ramah', 'ramah ramah dokternya', 'ramah dokternya']",Ramah Dokternya Noviani
39,49,39_mantap_mantaplah_smpainya_mamuju,"['mantap', 'mantaplah', 'smpainya', 'mamuju', 'denpasar', 'apoteknya', 'makin', 'ternyata', 'pesan', 'hari']","['mantap', 'mantap', 'mantap']",Mantap Mantaplah Smpainya
40,100,40_banget_bantu_buat_siapa,"['banget', 'bantu', 'buat', 'siapa', 'cari', 'sumpah', 'gaperlu', 'jujur', 'susah', 'tinggal']","['membantu banget', 'membantu banget', 'membantu banget']",Banget Bantu Buat
41,48,41_bagus___,"['bagus', '', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus  
42,47,42_mantap_harapan_sesuai_,"['mantap', 'harapan', 'sesuai', '', '', '', '', '', '', '']","['mantap', 'mantap', 'mantap']",Mantap Harapan Sesuai
43,53,43_sangat²_pick_marah_menolong,"['sangat²', 'pick', 'marah', 'menolong', 'terdekat', 'bless', 'misal', 'god', 'fit', 'keluhan']","['membantu', 'membantu keluhan', 'sangat² membantu']",Sangat² Pick Marah
44,48,44_bagus_terpercaya_aplikasinya_dan,"['bagus', 'terpercaya', 'aplikasinya', 'dan', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus Terpercaya Aplikasinya
45,47,45_membantu_dapat__,"['membantu', 'dapat', '', '', '', '', '', '', '', '']","['dapat membantu', 'membantu', 'membantu']",Membantu Dapat 
46,47,46_sekali_membantu_sangat_,"['sekali', 'membantu', 'sangat', '', '', '', '', '', '', '']","['sangat membantu sekali', 'sangat membantu sekali', 'sangat membantu sekali']",Sekali Membantu Sangat
47,51,47_memuaskan_menyenangkan_pengalaman_mengesankan,"['memuaskan', 'menyenangkan', 'pengalaman', 'mengesankan', 'thigita', 'antre', 'trmksh', 'lihat', 'antrian', 'khususnya']","['memuaskan', 'memuaskan', 'memuaskan']",Memuaskan Menyenangkan Pengalaman
48,72,48_helpfull_helpful_sok_very,"['helpfull', 'helpful', 'sok', 'very', 'far', 'use', 'thankyou', 'thank', 'easy', 'you']","['very helpfull aplikasi', 'very helpfull', 'very helpfull']",Helpfull Helpful Sok
49,54,49_negeri_aplikasi_membantuuuu_yang,"['negeri', 'aplikasi', 'membantuuuu', 'yang', 'diluar', 'orang', 'aktivitasnya', '2jt', 'tengan', 'mewah']","['aplikasi yang sangat² membantuuuu', 'aplikasi yang sangat memberikan kemudahan untuk publik', 'aplikasi yang sangat bermanfaat wlpn dipakai diluar negeri']",Negeri Aplikasi Membantuuuu
50,45,50_bagus_sgtt_sangatt_sangat,"['bagus', 'sgtt', 'sangatt', 'sangat', 'hallodoc', 'rekomendasi', 'sudah', 'yang', '', '']","['sangat bagus', 'sangat bagus', 'sangat bagus']",Bagus Sgtt Sangatt
51,45,51_mantap_siap__,"['mantap', 'siap', '', '', '', '', '', '', '', '']","['mantap', 'mantap', 'mantap']",Mantap Siap 
52,69,52_bayar_malah_tapi_sudah,"['bayar', 'malah', 'tapi', 'sudah', 'kirim', 'pesanan', 'mau', 'bagaimana', 'driver', 'cs']","['dari 2 agustus 2020 saya bilang aplikasi gomed di gojek error tidak bisa buat beli tetap saja di 2023 masalahnya sama install halodoc mau lihat nomor resi malah di sensor dong resinya bagaimana coba lacaknya bodoh di halodoc kualitas gambar thumbnail burik banget buram di full hd buat ragu obat apaan berapa kuantitas obatnya apa komposisi obatnya bentuk obatnya kadang juga konflik dengan deskripsi kalau mau cari obat di search konsumen yang harus kreatif dengan keywordnya', 'terima kasih sudah menginformasikan bahwa paket telah terkirim sesuai alamat dan baru saya tanyakan ke rumah no 18 memang telah menerima paket tersebut untuk selanjutnya mohon di informasikan ke pihak kurir supaya lebih teliti dalam pengiriman karena di alamat kirim tertera ada note dengan nomor 20 success for halodoc success for shipper id success for kurir hati hati saat bekerja di jalanan', 'bagus antigen 2x di rs brawijaya semua dijanjikan hasilnya tidak juga dikirim padahal 13 juni 2021 covid belum memuncak saya hubungan rs brawijaya baru dikirim hasilnya via email di aplikasi tetap tidak ada hasilnya tanggal 1 juli saya antigen lagi di rs yang sama hingga 1x 24 jam belum ada hasilnya via aplikasi maupun telp dan meminta di email oleh rs nya kesimpulan aplikasi ini tidak punya daya tawar ke rs harusnya dana cair setelah hasil test diterima oleh cs halodoc malah disuruh ambil hard copy ke rs nya uh']",Bayar Malah Tapi
53,49,53_cukup_menceritakan_lega_sedikit,"['cukup', 'menceritakan', 'lega', 'sedikit', 'meringankan', 'mmemuaskan', 'suasana', 'terkhusus', 'sg', 'cemas']","['cukup mmemuaskan', 'sedikit membantu meringankan', 'sedikit lega sudah menceritakan']",Cukup Menceritakan Lega
54,45,54_sekali_sangatt_memotivasi_sangattttt,"['sekali', 'sangatt', 'memotivasi', 'sangattttt', 'membantu', 'sangat', 'bermanfaat', '', '', '']","['sangat membantu sekali', 'sangatt membantu sekali', 'sangattttt membantu']",Sekali Sangatt Memotivasi
55,56,55_atikah_murah_juga_aplikasi,"['atikah', 'murah', 'juga', 'aplikasi', 'lengkap', 'ini', 'berpengalaman', 'sekedar', 'sayang', 'ramah']","['aplikasi ini sangat membantu tidak perlu antri untuk sekedar konsultasi dan dokter2 spesialis di aplikasi ini juga cukup lengkap dan berpengalaman goodjob', 'dokternya ramah sabar baikkk dan untuk aplikasi nya sangat membantu mempermudah kita gaperlu tatapmuka bisa via online', 'dari nurul atikah sinaga sangat komunikatif sekali dalam memberikan informasi mengenai keluhan keluhan pasien sangat worth itu untuk konsultasi dengan beliau']",Atikah Murah Juga
56,55,56_mantab_mantabbb_gacorrrr_bermacet,"['mantab', 'mantabbb', 'gacorrrr', 'bermacet', 'jazakalloh', 'khoirn', 'ria', 'degh', 'segra', 'surantab']","['mantab', 'mantab', 'mantab']",Mantab Mantabbb Gacorrrr
57,45,57_keren_kereeeeeennn_juara_dominggus,"['keren', 'kereeeeeennn', 'juara', 'dominggus', 'tina', 'raja', 'pak', 'dia', 'nama', 'vitamin']","['keren', 'keren', 'keren']",Keren Kereeeeeennn Juara
58,43,58_good___,"['good', '', '', '', '', '', '', '', '', '']","['good', 'good', 'good']",Good  
59,64,59_the_best_goood_besttt,"['the', 'best', 'goood', 'besttt', 'great', 'kata', 'kandungan', 'of', '10', 'health']","['the best', 'the best', 'the best']",The Best Goood
60,65,60_banget_bagus_pasti_apordblee,"['banget', 'bagus', 'pasti', 'apordblee', 'thnkyou', 'plimasinya', 'pulsa', 'yuk', 'woiii', 'terua']","['bagus banget', 'bagus banget', 'bagus banget']",Banget Bagus Pasti
61,58,61_saya_mata_membawa_atas,"['saya', 'mata', 'membawa', 'atas', 'dok', 'alami', 'terlibat', 'amin', 'kekhawatiran', 'hasil']","['terharu sih sudah memperbaiki pelayanan bahkan dokter saya semuhrim semua tapi memberi resep yang bagus-bagus itulah pentingnya jadi dokter amanah yang merawat dengan kasih sayang tidak peduli gender maupun kondisi keuangan btw terima kasih dokter dokter yang sudi memberikan konsultasinya dengan baik alhamdulillah penyakit kulit saya sembuh', 'konsultasi yang ke2 kali dengan dari halim konsultasi yang 1 soal jerawat hanya 1x konsultasi alhamdulillah langsung sembuh semoga konsultasi kali ini berhasil membawa kesembuhan buat anak saya amin terima kasih dok sukses terus untuk dari halim perdanakusuma', 'baru selesai konsultasi dengan dari spesialis mata dari cokodra istri wini spm karena pembuluh darah mata pecah beliau profesional dan spesialis yang mengerti keluhan mata saya respon nya juga cepat dan sangat bagus terimakasih dok terimakasih halo doc']",Saya Mata Membawa
62,72,62_terbaik_amel_cuek_fash,"['terbaik', 'amel', 'cuek', 'fash', 'desi', 'kmna²', 'maaciiiii', 'cepatnya', 'ketimbang', 'transparan']","['terbaik', 'terbaik', 'terbaik']",Terbaik Amel Cuek
63,43,63_sekaliii_sekali_appssnya_terbaiikk,"['sekaliii', 'sekali', 'appssnya', 'terbaiikk', 'benar²', 'mendadak', 'sangatt', 'membantu', 'sangat', 'butuh']","['sangat membantu sekaliii', 'sangat membantu sekaliii', 'membantu sekaliii']",Sekaliii Sekali Appssnya
64,42,64_mantap___,"['mantap', '', '', '', '', '', '', '', '', '']","['mantap', 'mantap', 'mantap']",Mantap  
65,41,65_bagus_selalu__,"['bagus', 'selalu', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus Selalu 
66,45,66_halodoc_haldoc_terimakasih_terima,"['halodoc', 'haldoc', 'terimakasih', 'terima', 'kasih', 'lu', 'trimksi', 'pemjelasan', 'parktis', 'jessica']","['terima kasih halodoc', 'terima kasih halodoc', 'terima kasih halodoc dan dari marshell phang']",Halodoc Haldoc Terimakasih
67,46,67_okeee_okee_okey_okelah,"['okeee', 'okee', 'okey', 'okelah', 'boleh', 'begitu', 'lah', 'okeh', 'okeeee', 'okeeeee']","['okeee', 'semuanya okeee', 'okeee']",Okeee Okee Okey
68,46,68_nice_langsungi_indahpuspasari_meet,"['nice', 'langsungi', 'indahpuspasari', 'meet', 'verygood', 'niceeer', 'niceeeee', 'made', 'nicee', 'konsultas']","['nice', 'nice', 'nice']",Nice Langsungi Indahpuspasari
69,45,69_informatif_direkomendasikan_teliti_fungsional,"['informatif', 'direkomendasikan', 'teliti', 'fungsional', 'bagus', 'dan', 'menolong', 'baik', 'menyenangkan', 'bertanya']","['bagus dan membantu', 'bagus dan membantu', 'bagus dan membantu']",Informatif Direkomendasikan Teliti
70,49,70_keren_cakep_hebat_diresepin,"['keren', 'cakep', 'hebat', 'diresepin', 'sempurnaaa', 'mantaab', 'cepaat', 'dann', 'kepuasan', 'affordable']","['keren', 'keren', 'keren']",Keren Cakep Hebat
71,40,71_mantap___,"['mantap', '', '', '', '', '', '', '', '', '']","['mantap', 'mantap', 'mantap']",Mantap  
72,39,72_mantap___,"['mantap', '', '', '', '', '', '', '', '', '']","['mantap', 'mantap', 'mantap']",Mantap  
73,44,73_baikkk_banget_sip_pokoknya,"['baikkk', 'banget', 'sip', 'pokoknya', 'deh', 'keren', 'makasiii', 'eny', 'samgat', 'sok']","['bagus banget membantu banget', 'bagus banget membantu banget', 'keren dan membantu banget']",Baikkk Banget Sip
74,54,74_mantap_euy_aplikainya_pakenya,"['mantap', 'euy', 'aplikainya', 'pakenya', 'surantap', 'aplikasinya', 'hanya', 'sebntar', 'perdana', 'perpanjang']","['mantap', 'mantap', 'mantap']",Mantap Euy Aplikainya
75,90,75_malam_sakit_butuh_badan,"['malam', 'sakit', 'butuh', 'badan', 'dikala', 'tengah', 'sedang', 'hari', 'ketika', 'saat']","['membantu sekali kami yang sedang sakit', 'sangat membantu ketika butuh dokter di malam hari atau hari libur', 'membantu banget saat butuh obat tengah malam']",Malam Sakit Butuh
76,61,76_terimakasih_jaya_halodok_thanks,"['terimakasih', 'jaya', 'halodok', 'thanks', 'tq', 'trimakasih', 'fasilitasnya', 'pesana', 'nolong', 'mengambek']","['sangat membantu sekali terimakasih', 'sangat membantu sekali terimakasih', 'sangat membantu sekali terimakasih']",Terimakasih Jaya Halodok
77,53,77_digunakan_mudah_akses_gunakan,"['digunakan', 'mudah', 'akses', 'gunakan', 'pemakaian', 'diakses', 'penggunaan', 'dipahami', 'dioperasikan', 'apknys']","['mudah di gunakan', 'mudah di gunakan', 'mudah digunakan dan mudah dipahami']",Digunakan Mudah Akses
78,48,78_job_good_goodjob_god,"['job', 'good', 'goodjob', 'god', 'ringan', 'adjust', 'highlight', 'bervareasi', '25k', 'dokter2nyacepat']","['good job', 'good job', 'good job']",Job Good Goodjob
79,45,79_kedokter_ini_mageran_aplikasi,"['kedokter', 'ini', 'mageran', 'aplikasi', 'dll', 'dijamin', 'hihihi', 'kaum2', 'katakan', 'ribet2']","['aplikasi ini benar benar membantu disaat kondisi tidak memungkinkan untuk kedokter langsung', 'dengan aplikasi ini sangat membantu sekali perihal konsultasi dll', 'aplikasi keren sangat membantu sekali disaat musim liburan ini']",Kedokter Ini Mageran
80,52,80_terima_kasih_trimakasi_klik,"['terima', 'kasih', 'trimakasi', 'klik', 'halodoc', 'menbantu', 'bxk', 'fraya', 'dblas', 'dokte']","['sangat sangat membantu sekali terima kasih banyak halodoc', 'sangat membantu terima kasih halodoc', 'sangat membantu terima kasih halodoc']",Terima Kasih Trimakasi
81,35,81_good___,"['good', '', '', '', '', '', '', '', '', '']","['good', 'good', 'good']",Good  
82,49,82_membatu_membntu_membabtu_teratur,"['membatu', 'membntu', 'membabtu', 'teratur', 'aplagi', 'membatuuuu', 'memuakan', 'maslh', 'membnatu', 'memnantu']","['sangat membatu sekali', 'sangat membatu', 'sangat membatu']",Membatu Membntu Membabtu
83,37,83_oke_disarankan_maksimal_obat2,"['oke', 'disarankan', 'maksimal', 'obat2', '30', 'cuman', 'sedikit', 'menit', 'kurang', 'para']","['oke', 'oke', 'oke']",Oke Disarankan Maksimal
84,51,84_memuaskan_crewet_cepan_nanganin,"['memuaskan', 'crewet', 'cepan', 'nanganin', 'diharapkan', 'tlaten', 'hasilnya', 'spa', 'mengesankan', 'tingkat']","['sangat memuaskan', 'sangat memuaskan', 'cukup memuaskan']",Memuaskan Crewet Cepan
85,37,85_terima_kasih_terimakasiii_terimakaih,"['terima', 'kasih', 'terimakasiii', 'terimakaih', 'interviewnya', 'sesimple', 'dktr', 'minim', 'tenaga', '2x']","['terima kasih', 'terima kasih', 'terima kasih']",Terima Kasih Terimakasiii
86,41,86_dokterny_baik_dokternya_poll,"['dokterny', 'baik', 'dokternya', 'poll', 'informas', 'bwaagus', 'pak', 'fasilitas', 'dll', 'susah']","['dokternya baik', 'dokternya baik', 'dokternya baik']",Dokterny Baik Dokternya
87,36,87_good_all_komunikatif_ramah,"['good', 'all', 'komunikatif', 'ramah', 'dokternya', '', '', '', '', '']","['good', 'good', 'good']",Good All Komunikatif
88,49,88_top_wilayah_up_interaksi,"['top', 'wilayah', 'up', 'interaksi', 'sumbawa', 'ramahhhhh', 'topq', 'ntb', 'kereeennn', 'thrusted']","['top', 'top', 'top']",Top Wilayah Up
89,36,89_memudahkan_kaum_inginan_mumudahkan,"['memudahkan', 'kaum', 'inginan', 'mumudahkan', 'inovasi', 'mager', 'urusan', 'alternatif', 'mempermudah', 'penggunaan']","['memudahkan', 'memudahkan', 'memudahkan']",Memudahkan Kaum Inginan
90,50,90_oke_walau_kerjanya_jozz,"['oke', 'walau', 'kerjanya', 'jozz', 'slebihnya', 'yes', 'labotatorium', 'rating', 'pengoperasian', 'keseluruhan']","['oke', 'oke', 'oke']",Oke Walau Kerjanya
91,34,91_sekali_membantu_sangat_,"['sekali', 'membantu', 'sangat', '', '', '', '', '', '', '']","['sangat membantu sekali', 'sangat membantu sekali', 'sangat membantu sekali']",Sekali Membantu Sangat
92,51,92_fast_adek_indrayani_respon,"['fast', 'adek', 'indrayani', 'respon', 'repon', 'drnya', 'ramah', 'dokternya', 'chatnya', 'slow']","['fast respon dokternya ramah', 'fast respon dokternya dan sangat ramah', 'respon dokternya baik dan fast respon']",Fast Adek Indrayani
93,57,93_bagus_hewan_membuat_dikeranjang,"['bagus', 'hewan', 'membuat', 'dikeranjang', 'mahdi', 'tungguin', 'persoalan', 'penugasan', 'duluan', 'mah']","['bagus sangat membantu', 'bagus sangat membantu', 'sangat membantu bagus']",Bagus Hewan Membuat
94,57,94_fastrespon_ramah_sopan_tenang,"['fastrespon', 'ramah', 'sopan', 'tenang', 'cantik', 'enak', 'anabul', 'dokter²nya', 'profesional', 'membalasnya']","['sangat membantu dan ramah', 'sangat membantu dan ramah', 'dari baik ramah dan cepat membalasnya']",Fastrespon Ramah Sopan
95,34,95_good_news_semangat_,"['good', 'news', 'semangat', '', '', '', '', '', '', '']","['good', 'good', 'good']",Good News Semangat
