reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,tgl_update,sentiment,business_category,sub_issue,merge_group,confidence_level
2e961e82-3210-46d9-ae90-a47b012cbb94,Riska Yuliana,https://play-lh.googleusercontent.com/a-/ALV-UjXmSe1U0_a4ax0LI5CviMxUv1wwC-hdnSDkKXVakdn7eM4Dh48,mau bayar lemot bgt! gak keluar keluar menu berikut. alhasil gak jadi beli. ada lagi udah bayar jasa konsultasi tp malah jdwal dokter telah habis . ini gimana?? udah bayar malah dokter nya cabut. dasar apl gila 👿👿👎👎😾,1,0,28.6,2026-06-01 00:12:03,"Halo Riska Yuliana, mohon maaf atas keluhan yang dialami. Kami sedang berupaya memperbaikinya secepatnya. Jika masih butuh bantuan atau ingin menindaklanjuti, mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com detail kendalamu, termasuk nomor HP akun Halodoc dan/atau nomor pesanan. Terima kasih.",2026-06-01 07:35:33,28.6,2026-06-22 13:52:01,negatif,Layanan Pengiriman Obat,Pengiriman obat sangat lambat dan sistem pelacakan bermasalah,DELIVERY_DELAY_ISSUE,High
4ede3cf2-188f-48f2-8dfa-3153f59b9f0f,Boy,https://play-lh.googleusercontent.com/a/ACg8ocIgbx4a07Ad_Jyyyz3GrxeALfU7zJAXa2pWmJHGz5GfenW7vg=mo,MASA BATALKAN PESANAN DITOLAK,1,0,,2026-05-31 17:18:05,"Halo Boy, mohon maaf atas keluhan yang dialami. Kami sedang berupaya memperbaikinya secepatnya.

Jika masih butuh bantuan atau ingin menindaklanjuti, mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com detail kendalamu, termasuk nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",2026-05-31 19:44:09,,2026-06-22 13:52:01,negatif,Layanan Pengiriman Obat,Ketiadaan opsi pengiriman instan dan durasi pengiriman lama,DELIVERY_DELAY_ISSUE,Medium
30df1484-341c-4a87-aaf6-8923b85b3133,Dina,https://play-lh.googleusercontent.com/a/ACg8ocLAbaWQuLvfZvWpl8X1Fk-DntWNCZ0Qmn0kLuZdsGG7-Jd65g=mo,"sudah cekout obatnya, berkali-kali bayar berkali-kali gagal sekalinya bisa malahan lama banget nyampe nya, namun pas di history pesanan tidak muncul? firstime lho pengguna baru tp mlh dibikin ribet bgt ky gni, klau org nya btuh obat asma tp ga nyampe²keburu kolaps dluan orang yg pny skt asma, cepet segera diperbaiki dh termasuk di sistem pembayaran sm pengirimannya lama banget prosesnya",1,2,28.6,2026-05-31 00:04:06,"Halo Dina, mohon maaf atas keluhan yang dialami. Kami sedang berupaya memperbaikinya secepatnya.

Jika masih butuh bantuan atau ingin menindaklanjuti, mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com detail kendalamu, termasuk nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",2026-05-31 15:28:27,28.6,2026-06-22 13:52:01,negatif,Layanan Pengiriman Obat,Pengiriman obat sangat lambat dan sistem pelacakan bermasalah,DELIVERY_DELAY_ISSUE,High
ce197520-de18-4dc6-94f5-ad9a3a08e458,tuten tutan,https://play-lh.googleusercontent.com/a/ACg8ocKt4Pfi6P2fLkXxSZT7eTUMywzRYJh9MD3HRjm6OmnSdijmPA=mo,"sudah selesai pembayaran tapi pesan tak terkirim, error",2,0,28.6,2026-05-30 14:19:08,"Halo tuten tutan, mohon maaf atas keluhan yang dialami. Kami sedang berupaya memperbaikinya secepatnya.

Jika masih butuh bantuan atau ingin menindaklanjuti, mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com detail kendalamu, termasuk nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",2026-05-31 15:37:34,28.6,2026-06-22 13:52:01,negatif,Layanan Konsultasi Medis,Sesi chat terputus otomatis dan dana tidak dikembalikan,PAYMENT_CONSULTATION_ERROR,Medium
7a1e0c9a-ac06-4b86-8d6b-7fc5833c7676,Tari,https://play-lh.googleusercontent.com/a-/ALV-UjVUvucJyGbqHCBxfo34FLHUWStCy98n2t31f1wPlUFCQggFUWx_,"obatnya cuma 10K, tapi ongkirnya 23K. mana gabisa pick up di apotik pula!",1,0,28.502,2026-05-28 14:06:08,"Halo Tari, mohon maaf atas keluhan yang dialami. Kami sedang berupaya memperbaikinya secepatnya.

Jika masih butuh bantuan atau ingin menindaklanjuti, mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com detail kendalamu, termasuk nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",2026-05-29 02:49:25,28.502,2026-06-22 13:52:01,negatif,Layanan Konsultasi Medis,Saldo terpotong namun sesi konsultasi tidak dapat diakses,PAYMENT_CONSULTATION_ERROR,Medium
d30a057a-4d78-4136-ae02-ba19277c0985,Fahriza Kurniawan,https://play-lh.googleusercontent.com/a-/ALV-UjVibvN74c_7rsgVjQbfYRTjqyR7Q05t53j9682yQ3T9Y5Vs9nt8,"sudah bayar, uang berkurang, tapi tidak ada barang terkirim, no resi juga tidak ada. menu hubungi admin juga tidak ada👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎",1,0,28.502,2026-05-28 08:52:37,"Halo Fahriza Kurniawan, mohon maaf atas keluhan yang dialami. Kami sedang berupaya memperbaikinya secepatnya.

Jika masih butuh bantuan atau ingin menindaklanjuti, mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com detail kendalamu, termasuk nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",2026-05-28 14:26:41,28.502,2026-06-22 13:52:01,negatif,Layanan Konsultasi Medis,Saldo terpotong namun sesi konsultasi tidak dapat diakses,PAYMENT_CONSULTATION_ERROR,High
e97caa75-3b43-48e9-9d00-8e30b2223fb6,Cindy Sandra,https://play-lh.googleusercontent.com/a/ACg8ocKJphTQV78jQgYxOnlZNzPp7ph-SnZPemYNZCWl3ytoaDiYgw=mo,"jujur SOP halodoc ini nherugiin konsumen bgt si, 10 menit blm di bales di end donk sama dokternya. minimal tunggu selesai donk endnya kan 30 menit total waktu konsultasi. baiknya dikaji dehh tohhh bales chatt juga bukan video call atau langsung ketemu di tempat, ga adil bgt bgt bgt",1,0,28.4,2026-05-22 16:45:10,"Halo Cindy Sandra, mohon maaf atas keluhan yang dialami. Kami sedang berupaya memperbaikinya secepatnya.

Jika masih butuh bantuan atau ingin menindaklanjuti, mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com detail kendalamu, termasuk nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",2026-05-23 07:12:52,28.4,2026-06-22 13:52:01,negatif,Layanan Konsultasi Medis,Sesi dibatalkan sepihak oleh sistem meski sudah membayar,PAYMENT_CONSULTATION_ERROR,High
4871954f-ea93-442c-9177-326683c1341e,Hanif gilang Septian,https://play-lh.googleusercontent.com/a/ACg8ocL1yoZ38aZuhx0gteVG92bz65wM0UkcPqM4E_9sq0Q_4ErG=mo,jawaban dokter kurang memuaskan dengan harga yang dibilang lumayan dengan waktu yg relatif sebentar,1,0,28.3,2026-05-21 10:12:07,"Halo Hanif gilang Septian, mohon maaf atas keluhan yang dialami. Kami sedang berupaya memperbaikinya secepatnya.

Jika masih butuh bantuan atau ingin menindaklanjuti, mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com detail kendalamu, termasuk nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",2026-05-22 01:36:38,28.3,2026-06-22 13:52:01,negatif,Layanan Konsultasi Medis,Sesi konsultasi berakhir prematur dan dokter tidak responsif,CONSULTATION_QUALITY_ISSUE,Medium
18ee2b44-6bba-4768-9ba2-38dfb236234b,Indriyani Suherman,https://play-lh.googleusercontent.com/a/ACg8ocKKB3B1sBTQ34bOwXnw2qZzYQuEkc-2clVc4rmNKF76O9FvXg=mo,"Pernah beli obat di sini obat nya belum di terima karena driver nya salah antar dan asal taruh, sudah komplen ke cs tapi ga ada solusi.",1,0,28.3,2026-05-17 12:08:56,"Halo Indriyani Suherman, mohon maaf atas keluhan yang dialami. Kami sedang berupaya memperbaikinya secepatnya.

Jika masih butuh bantuan atau ingin menindaklanjuti, mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com detail kendalamu, termasuk nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",2026-05-17 12:13:45,28.3,2026-06-22 13:52:01,negatif,Layanan Konsultasi Medis,Sesi konsultasi berakhir prematur dan dokter tidak responsif,CONSULTATION_QUALITY_ISSUE,High
c6f46c93-e35f-40ef-b2c4-548c25ee2da5,Megawati Natalia Pane,https://play-lh.googleusercontent.com/a-/ALV-UjVQn7fW1V4KO6zl8qmuHsMmVPWajYBrKjmHbQVQtyYdz28Qs7c,dsuru apdate malah kenpa ini aplikasi ngak bisa login lagi ?,1,0,28.3,2026-05-16 14:51:10,"Halo Megawati Natalia Pane, mohon maaf atas keluhan yang dialami. Kami akan membantumu. Mohon sampaikan detail kendalamu via DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com, sertakan nomor HP akun Halodoc dan/atau nomor pesanan. Terima kasih.",2026-05-16 21:26:14,28.3,2026-06-22 13:52:01,negatif,Layanan Konsultasi Medis,Kualitas konsultasi rendah dan ketersediaan obat tidak memadai,CONSULTATION_QUALITY_ISSUE,High
b597c41e-d9d5-4de1-8bd5-90eb3f0d444f,Zul Fikar,https://play-lh.googleusercontent.com/a-/ALV-UjVKYfBWtIyLesSvNnnR8Svmz1A7K2oQaucTPyWfyQicyk9_cT9E,"metode pembayarannya menyusahkan,dokter nya gk ada yang ready,ampas",1,0,28.211,2026-05-15 10:32:16,"Halo Zul Fikar, mohon maaf atas keluhan yang dialami. Kami akan membantumu. Mohon sampaikan detail kendalamu via DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com, sertakan nomor HP akun Halodoc dan/atau nomor pesanan. Terima kasih.",2026-05-15 10:45:53,28.211,2026-06-22 13:52:01,negatif,Layanan Konsultasi Medis,Saldo terpotong namun sesi konsultasi tidak dapat diakses,PAYMENT_CONSULTATION_ERROR,High
3cc3bd02-72b1-4ba7-a6fe-26c11a05d502,Lilis Halisiah,https://play-lh.googleusercontent.com/a-/ALV-UjVNf7c2D-T6CHvxGk3rOCnjtN5OVACF8fc-sF40pzH38-Vz5e5ZwQ,"apk jelek udah bayar ga dikirim katanya belum ada pembayaran, padahal uang udah berkurang",1,1,28.3,2026-05-15 04:37:41,"Halo Lilis Halisiah, mohon maaf atas keluhan yang dialami. Kami akan membantumu. Mohon sampaikan detail kendalamu via DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com, sertakan nomor HP akun Halodoc dan/atau nomor pesanan. Terima kasih.",2026-05-15 05:11:57,28.3,2026-06-22 13:52:01,negatif,Layanan Konsultasi Medis,Saldo terpotong namun sesi konsultasi tidak dapat diakses,PAYMENT_CONSULTATION_ERROR,High
0a5ac362-22d6-446f-b817-633bdbb20f89,faizin nasrullah,https://play-lh.googleusercontent.com/a-/ALV-UjVs1r2iIsxHF_2Nk3Y8CRDJKaP1FMy4zNtS6akZhPWlLPDpgOs,"apk jelek, lemot, respon dokter lama:#",1,0,28.211,2026-05-10 13:27:17,"Halo faizin nasrullah, mohon maaf atas keluhan yang dialami. Kami akan membantumu.

Mohon sampaikan detail kendalamu via DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com, sertakan nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",2026-05-10 13:53:49,28.211,2026-06-22 13:52:01,negatif,Layanan Konsultasi Medis,Saldo terpotong namun sesi konsultasi tidak dapat diakses,PAYMENT_CONSULTATION_ERROR,Medium
176c6b66-c212-4cd8-ab1e-22d02eb2f8ac,Dammi Hlw,https://play-lh.googleusercontent.com/a-/ALV-UjWs9wnztTRkT1EseEu7YEz-Tcoh3YO2t6D3Jb-F99lTqJMlLLo,"konsultasi mulai dari 24:26 dokter masih bertanya dan saya sedang mengetik jawaban. tapi di menit 23:54 sesi berakhir dan masalah belum selesai. sangat tidak membantu sia-sia membayar hanya untuk bikin tambah emosi. sangat marah sekali. permasalahan masih gantuk, padahal harga tidak sedikit dan waktu konsultasi sangat singkat, ditambah masalah tiba2 sesi berakhir. saya berencana untuk tidak memakai halodoc lagi kalau tidak ada update yg lebih baik. menyesal sekali.",1,3,28.2,2026-05-10 00:22:39,"Halo Dammi Hlw, mohon maaf atas keluhan yang dialami. Kami sedang berupaya memperbaikinya secepatnya.

Jika masih butuh bantuan atau ingin menindaklanjuti, mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com detail kendalamu, termasuk nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",2026-05-10 04:36:49,28.2,2026-06-22 13:52:01,negatif,Layanan Konsultasi Medis,Durasi konsultasi terlalu singkat dan jawaban dokter tidak memuaskan,CONSULTATION_QUALITY_ISSUE,High
a3670c36-8fc3-472f-aa67-06fe6f6faa24,Khiza Kanaya Andithy Dheaswari,https://play-lh.googleusercontent.com/a-/ALV-UjVBTccclayCbyVMlip8y0wxAiJ_Y-l42RfGEEWMPIhwhRNSmhAu5g,g jls. udh bayar 300k lebih non asuransi. Dokter ngasih dosis asal2. dikasih dosis anak2 padahal udh dicantumkan umurnya 18thn pantes aja engga pulih🙄,1,0,,2026-05-07 16:59:23,"Halo Khiza Kanaya Andithy Dheaswari, mohon maaf atas keluhan yang dialami. Kami sedang berupaya memperbaikinya secepatnya.

Jika masih butuh bantuan atau ingin menindaklanjuti, mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com detail kendalamu, termasuk nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",2026-05-07 17:04:26,,2026-06-22 13:52:01,negatif,Layanan Konsultasi Medis,Sesi konsultasi berakhir prematur dan dokter tidak responsif,CONSULTATION_QUALITY_ISSUE,High
9927f7ea-027b-456c-858b-b6c9733634ef,Zenna Wood,https://play-lh.googleusercontent.com/a/ACg8ocIgg_M6SazCxfGFnIA7DwpCXlI_eI6zW99GfhEGn_JLzW5ecw=mo,"kenapa ketika ingin melengkapi data, sudah diisi semua dan tap selesai dibilang tidak terhubung ke server halodoc?",2,0,28.2,2026-05-07 07:59:26,"Halo Zenna Wood, mohon maaf atas keluhan yang dialami.

Sebagai solusi awal, coba update aplikasi Halodoc kamu ke versi terbaru atau hapus cache. Jika masalah masih berlanjut, mohon DM ke @HalodocID (X) atau @Halodoc (Instagram) detail kendalamu, termasuk nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",2026-05-07 13:27:30,28.2,2026-06-22 13:52:01,negatif,Layanan Konsultasi Medis,Saldo terpotong namun sesi konsultasi tidak dapat diakses,PAYMENT_CONSULTATION_ERROR,Medium
4f9e1f91-c7ff-4ab7-a2be-58a55bb2a36e,Nur Andre Lesmana Putra,https://play-lh.googleusercontent.com/a/ACg8ocIvTRFPw6Hk13OET5GyRoS4Ebj9cnrSl-LETz1LoRvA_Igk8T0=mo,"tolong dong, kalau barangnya gak sampai ke konsumen/dibalikin lagi ke apotek uang konsumen bs dikembalikan, kalau gak bs, rugi banget",1,0,28.2,2026-05-06 20:42:07,"Halo Nur Andre Lesmana Putra, mohon maaf atas keluhan yang dialami. Kami sedang berupaya memperbaikinya secepatnya.

Jika masih butuh bantuan atau ingin menindaklanjuti, mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com detail kendalamu, termasuk nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",2026-05-06 20:45:33,28.2,2026-06-22 13:52:01,negatif,Layanan Konsultasi Medis,Dokter tidak merespon chat hingga waktu berakhir,CONSULTATION_SERVICE_QUALITY,High
b2c112f4-0f86-479c-a08d-179825a30cbe,Dina,https://play-lh.googleusercontent.com/a-/ALV-UjU9wYnlUungwwj8LW6DwJJuL1rLCFah9BCxqBalYpASaKlRxDU,untuk sesi konseling dengan dokter tidak memuaskan padahal masih ada sisa waktu buat Konsul tapi ga ad respon dari dokternya mungkin karena saya ambil tarif yg murah kali ya jadinya pelayanannya alakadarnya,1,0,,2026-05-04 10:06:48,"Halo Dina, mohon maaf atas keluhan yang dialami. Kami sedang berupaya memperbaikinya secepatnya.

Jika masih butuh bantuan atau ingin menindaklanjuti, mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com detail kendalamu, termasuk nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",2026-05-04 10:28:36,,2026-06-22 13:52:01,negatif,Layanan Konsultasi Medis,Durasi konsultasi terlalu singkat dan jawaban dokter tidak memuaskan,CONSULTATION_QUALITY_ISSUE,High
bef39d98-e4ac-49a8-8f23-2dccd452dad4,Susi Susilawati,https://play-lh.googleusercontent.com/a-/ALV-UjVb_lWvfD7dNVTt-TGFJQU2FHISaTvVAxbnwGDCwoZKYQUQa3oI,"sedang konsultasi dengan dokter tiba-tiba akun log-outs sendiri. terus pas mau login ulang malah nggk bisa, otp gagal terkirim terus.",1,2,28.2,2026-05-04 07:52:19,"Halo Susi Susilawati, mohon maaf atas keluhan yang dialami. Kami sedang berupaya memperbaikinya secepatnya.

Jika masih butuh bantuan atau ingin menindaklanjuti, mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com detail kendalamu, termasuk nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",2026-05-04 08:24:35,28.2,2026-06-22 13:52:01,negatif,Layanan Konsultasi Medis,Saldo terpotong namun sesi konsultasi tidak dapat diakses,PAYMENT_CONSULTATION_ERROR,High
