reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,tgl_update,sentiment,business_category,sub_issue,merge_group,confidence_level
53435110-ccf6-4e39-b72d-2cbbca0f159b,Aydin Ay,https://play-lh.googleusercontent.com/a/ACg8ocIQVQxfKEDZqj2PPbD7rhnLCBCGcQE25O_rRVi6-zZLB60xNA=mo,nga bagus naga bisa klaim,3,0,4.16.2,2026-06-13 13:39:49,,,4.16.2,2026-06-25 11:05:55,netral,Stabilitas Aplikasi,Aplikasi sering mengalami error saat digunakan,APP_STABILITY_ISSUE,Medium
8f664661-85f8-456f-9ec2-97fd7c076ebc,Abdul Rahman,https://play-lh.googleusercontent.com/a-/ALV-UjWmnLN2Np2HIzAIrgqtCf89jlliOZfTT7_oL-0bgjY-EjiLuV-q,saldo yang BPU tidak bisa d cek d jmo itu kenapa y?,3,0,4.16.2,2026-06-13 00:05:43,,,4.16.2,2026-06-25 11:05:55,netral,Stabilitas Aplikasi,Aplikasi tidak dapat dibuka setelah melakukan pembaruan,APP_CRASH_UPDATE,High
03c284d7-e40c-4989-a4bf-17f93c54ebe4,Hanan Nur,https://play-lh.googleusercontent.com/a-/ALV-UjX1XRT3zj4C9q3Nv16z_Ljoo6-NarjxS_eGbml74HUxqLbvuNWe,"Saya sudah mengunduh dan menginstal juga sudah daptar bahkan sudah melakukan kewajiban selama 4 bulan penyetoran saya memiliki no.peserta program JKK+JKM. Tapi diawal Januari Th 2026 Aplikasinya tidak bisa saya buka,bahkan berbagai cara sudah saya lakukan agar saya bisa membuka Apk JMO ternyata ga bisa juga.Sebaiknya APK JMO ini harus segera diperbaiki untuk kenyamanan pengguna. Agar pengguna lebih mudah dan tidak terkendala mengaksesnya. Sangat tidak nyaman. 👎Apk jelek.",3,8,4.15.16,2026-06-12 21:06:54,"Hi Bapak Hanan Nur. Terima kasih atas ulasan yang diberikan. Kami mohon maaf perihal kendala login ke aplikasi Jamsostek Mobile (JMO), bermaksud untuk menjaga keamanan data peserta, agar kami dapat menindaklanjutinya silakan menghubungi kami melalui email care@bpjsketenagakerjaa.go.id atau dapat melalui DM/Inbox sosial media. Tks -Aoi",2026-04-15 14:57:38,4.15.16,2026-06-25 11:05:55,netral,Layanan Klaim JHT,Kegagalan klaim JHT dan kendala akses akun,CLAIM_JHT_ERROR,High
f2a97297-a290-463b-baa8-6191c5580600,Al afdhol,https://play-lh.googleusercontent.com/a/ACg8ocLM9aUbdX3qfTb3IjLCFmEactJzRC755K5cNVMAXV5lNkXxzw=mo,TDK menyenangkan masa tiap bulan trus minta di perbarui trus .mengecewakan sekali,3,0,4.16.0,2026-06-12 20:27:09,,,4.16.0,2026-06-25 11:05:55,netral,Manajemen Pembaruan Aplikasi,Aplikasi terus menerus meminta pembaruan saat akan dibuka,FORCE_UPDATE_LOOP,High
f71c91e2-6249-4077-a5bc-67b8c68b97ef,khairul imam sembiring ST,https://play-lh.googleusercontent.com/a/ACg8ocIgoOrnMVjVYjqgztyYNNsfcwFCnBdBznlbo-8vI5zsNhnLtIY=mo,"kenapa sekerang JMO tidak bisa dibuka ,keluar terus",3,0,4.16.2,2026-06-12 18:00:57,"Hi Bapak Khairul Imam Sembiring, mohon maaf atas kendala tidak bisa membuka aplikasi Jamsostek Mobile (JMO). Silakan mencoba memperbarui aplikasi ke versi terbaru ya, melakukan restart perangkat, atau menginstal ulang aplikasi JMO. Tks -MT",2026-06-19 11:41:38,4.16.2,2026-06-25 11:05:55,netral,Stabilitas Aplikasi,Aplikasi mengalami kegagalan saat dibuka,APP_CRASH_UPDATE,High
d7382f40-0cfc-41da-995b-130e1700250e,luthfiahchintiadewi99,https://play-lh.googleusercontent.com/a-/ALV-UjW8jAm9Katuwwl0ktrmTfh4Dy9VJC-OHB2r5Px9z4WFcd8Ufh4,Good,3,0,4.16.2,2026-06-12 13:13:47,"Hi Ibu Luthfiah Chintiadewi, terima kasih atas feedback positifnya ya. Tks -MT",2026-06-19 12:04:13,4.16.2,2026-06-25 11:05:55,netral,Kepuasan Pengguna,Ulasan positif singkat dari pengguna,POSITIVE_FEEDBACK,High
5c90721c-1b27-41df-a47d-a36c09c0d6d1,Afka Andri,https://play-lh.googleusercontent.com/a/ACg8ocIuGG8rvvdgCpntvn2idEktmA6TDAxxPF93DdpbvUCD7ezSWQ=mo,sudah 3minggu aplikasi tidak bisa dibuka payah,3,0,4.16.2,2026-06-12 02:53:18,"Hi Bapak Afka, terima kasih atas ulasan yang diberikan. Mohon maaf atas kendala yang Bapak alami pada aplikasi Jamsostek Mobile (JMO). Silakan coba menutup aplikasi, membersihkan cache, serta memastikan aplikasi telah diperbarui ke versi terbaru. Tks -KK
",2026-06-12 07:24:26,4.16.2,2026-06-25 11:05:55,netral,Pengalaman Pengguna,Aplikasi memberikan kemudahan dan kenyamanan penggunaan,POSITIVE_FEEDBACK,Medium
f178d26f-3411-46ba-9a25-7b680360fc80,ajisetiahati Hati,https://play-lh.googleusercontent.com/a/ACg8ocLlxYf_pQPRcpOz02hHOCCC_cPNAUgPDhexMl3KNKLqJMs9kg=mo,kenapa setiap saya membuka jmo selalu keluar tulisan harus di perbarui dan tidak bisa membuka jmo,3,0,4.16.1,2026-06-11 23:57:34,"Hi Bapak Aji, terima kasih atas ulasan yang diberikan. Mohon maaf atas kendala yang Bapak alami pada aplikasi Jamsostek Mobile (JMO). Silakan coba menutup aplikasi, membersihkan cache, serta memastikan aplikasi telah diperbarui ke versi terbaru. Tks -AY
",2026-06-12 07:30:07,4.16.1,2026-06-25 11:05:55,netral,Stabilitas Aplikasi,Aplikasi tidak dapat dibuka setelah melakukan pembaruan,APP_CRASH_UPDATE,High
85d0b0b2-4e3e-407d-ab4d-b50cd6733645,Ujang Suharli,https://play-lh.googleusercontent.com/a/ACg8ocJl2Jyp_Ayrr_HqPus9ylTPpoLFNd5Z51YpzR8ZXkh0IvVFq9E=mo,app jmo ini sering sekali update dan gitu2 aja isi nya gak ada perubahan yg signifikan..,3,0,4.16.1,2026-06-11 23:12:03,"Hi Bapak Ujang, terima kasih atas ulasan yang diberikan. Mohon maaf atas kendala yang Bapak alami pada aplikasi Jamsostek Mobile (JMO). Silakan coba menutup aplikasi, membersihkan cache, serta memastikan aplikasi telah diperbarui ke versi terbaru. Tks -KK
",2026-06-12 07:30:54,4.16.1,2026-06-25 11:05:55,netral,Manajemen Pembaruan Aplikasi,Frekuensi pembaruan aplikasi yang terlalu sering,FORCE_UPDATE_LOOP,High
00cf33f1-7a1f-4e9f-84ec-59ade7c457c3,By Like,https://play-lh.googleusercontent.com/a/ACg8ocIptzULFI6X-CuOpTRUJIkaBH-w6g6JxjybBPE2ieF8kYKiRg=mo,kenapa ya sering sekali akun saya Ter logout sendiri padahal sudah punya akun dan terdaftar? semoga cepat di beri tanggapan,3,0,4.16.2,2026-06-11 18:54:38,"Hi Bapak/Ibu, terima kasih atas ulasan yang diberikan. Mohon maaf atas kendala yang Bapak alami pada aplikasi Jamsostek Mobile (JMO). Silakan coba menutup aplikasi, membersihkan cache, serta memastikan aplikasi telah diperbarui ke versi terbaru. Tks -KK
",2026-06-12 08:18:24,4.16.2,2026-06-25 11:05:55,netral,Pengalaman Pengguna,Harapan pengguna untuk peningkatan kualitas aplikasi,FEATURE_REQUEST,Medium
79d1444b-405d-4114-bcce-b6d60fd76eef,Adhie Dwihardy,https://play-lh.googleusercontent.com/a/ACg8ocISI4qsxtY8ectvJD5iWnGq23UlJUIEg-p0dGTRD_ejEsKMoWY=mo,"makin kesini bukannya makin maju malah makin mundur, mau login aja ga bisa bisa .",3,0,4.16.2,2026-06-11 17:40:15,"Hi Bapak Adhie, terima kasih atas ulasan yang diberikan. Mohon maaf atas kendala login aplikasi Jamsostek Mobile (JMO). Kami sarankan untuk memastikan aplikasi JMO sudah menggunakan versi terbaru serta memastikan koneksi internet stabil. Selain itu juga dapat mencoba menutup aplikasi lalu membukanya kembali. Tks -KK
",2026-06-12 08:29:57,4.16.2,2026-06-25 11:05:55,netral,Manajemen Pembaruan Aplikasi,Aplikasi terus menerus meminta pembaruan saat akan dibuka,FORCE_UPDATE_LOOP,High
4363e745-3408-412b-a429-3c1a7dc591b3,Banu Setiawan,https://play-lh.googleusercontent.com/a/ACg8ocLDOfLIOuuHN91wKEDjqVfzwZyXFZJx4WW_ZCdakFgYL4MXFQ=mo,sangat baik,3,0,4.16.2,2026-06-11 16:38:56,"Hi Bapak Banu, terima kasih atas ulasan yang diberikan. Masukan Bapak sangat berarti bagi kami untuk terus meningkatkan kualitas layanan dan aplikasi ke depannya. Tks -KK
",2026-06-12 08:49:04,4.16.2,2026-06-25 11:05:55,netral,Kepuasan Pengguna,Ulasan positif umum mengenai kualitas aplikasi,POSITIVE_FEEDBACK,High
5e17571b-4f97-4f88-8487-d62291002a9f,Yola Hasina Daniar,https://play-lh.googleusercontent.com/a-/ALV-UjX8aTaRzjsOWukkeORivwdeRVZRKMD2hbIlCMPoUx2KE4b9Bpwk,Aplikasi yang harus di-update setiap bulan,3,0,4.16.2,2026-06-11 09:40:02,"Hi Ibu Yola Hasina Daniar, terima kasih atas saran yang diberikan. Masukan Bpk sangat berarti bagi kami untuk terus meningkatkan kualitas layanan dan aplikasi ke depannya. Tks -LT
",2026-06-11 10:57:22,4.16.2,2026-06-25 11:05:55,netral,Manajemen Pembaruan Aplikasi,Frekuensi pembaruan aplikasi yang terlalu sering,FORCE_UPDATE_LOOP,High
d1816f2c-6a67-4f53-9d28-e375b2b87a7b,Rusli Adi,https://play-lh.googleusercontent.com/a/ACg8ocKaz9wOU6C0Tccx7VApsnHzFwM3JUkal0MAQUQcSsS1xshd=mo,baik,3,0,4.16.1,2026-06-11 08:54:36,"Hi Bpk Rusli Adi, terima kasih atas feedback positifnya ya, senang sekali bisa membantu proses klaim Sahabat dengan lebih cepat. Tks -LT
",2026-06-11 09:52:18,4.16.1,2026-06-25 11:05:55,netral,Kepuasan Pengguna,Ulasan positif umum mengenai kualitas aplikasi,POSITIVE_FEEDBACK,High
31ef5a16-a36f-4924-b1f2-5881f3ce22c8,Putri Aban,https://play-lh.googleusercontent.com/a/ACg8ocJkDypgLC28HKaBNN_26UKppZoGAxiD99B0cWTx_PXXEzJ5nA=mo,aplikasi JMO setiap bulan harus update trus.. hmmmmmm perasaan aplikasi lain jrng bet update,3,0,4.16.0,2026-06-11 01:33:16,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan. Terimakasih telah menggunakan aplikasi JMO (Jamsostek Mobile), penilaian Sahabat sangat penting untuk peningkatan layanan kami. Apabila membutuhkan informasi, permintaan atau keluhan dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -SA",2025-09-22 08:27:53,4.16.0,2026-06-25 11:05:55,netral,Manajemen Pembaruan Aplikasi,Aplikasi terus menerus meminta pembaruan saat akan dibuka,FORCE_UPDATE_LOOP,High
282118f3-2489-404e-8e32-dd2b333b3072,Amalia Hilmawati,https://play-lh.googleusercontent.com/a-/ALV-UjW-m92quM_C6iqHYj57NrVFsnuutymeqqRHxZktP0eMof6xA0lB,payah tiap buka aplikasinya harus di perbaharui terus,3,0,4.16.2,2026-06-10 10:19:38,"Hi Ibu Amalia, terima kasih atas ulasan yang diberikan. Mohon maaf atas kendala yang Bapak alami pada aplikasi Jamsostek Mobile (JMO). Silakan coba menutup aplikasi, membersihkan cache, serta pastikan email/akun dan kata sandi yang digunakan sudah benar serta aplikasi telah diperbarui ke versi terbaru. Tks -VD
",2026-06-10 12:24:41,4.16.2,2026-06-25 11:05:55,netral,Manajemen Pembaruan Aplikasi,Aplikasi terus menerus meminta pembaruan saat akan dibuka,FORCE_UPDATE_LOOP,High
693e0c5e-efe6-4c14-8c35-dd2e6a4845d0,Eka Wardana,https://play-lh.googleusercontent.com/a-/ALV-UjXdTwTB4V8TM32saB39SHxIeGKN6gQi09QH6BnNcUjXJaFQUrA,"ini bagaimana yaa, sudah update versi terbaru, sudah hapus cache bahkan uninstall trus install lagi tetapi tetap tidak mau masuk, begitu di klik login tidak terjadi apa² padahal email dan password sudah benar, ga ada pesan eror/alert, bagaimana yaa?",3,0,,2026-06-10 10:12:42,"Hi Ibu Eka, terima kasih atas ulasan yang diberikan. Mohon maaf atas kendala yang Bapak alami pada aplikasi Jamsostek Mobile (JMO). Silakan coba menutup aplikasi, membersihkan cache, serta pastikan email/akun dan kata sandi yang digunakan sudah benar serta aplikasi telah diperbarui ke versi terbaru. Tks -VD
",2026-06-10 12:26:11,,2026-06-25 11:05:55,netral,Stabilitas Aplikasi,Aplikasi tidak dapat dibuka setelah melakukan pembaruan,APP_CRASH_UPDATE,High
e4674746-25bf-4e35-a46a-8f5416de01d2,Raiga Wahyu,https://play-lh.googleusercontent.com/a/ACg8ocJbxCbdDIHQaUE1RMtYaPfkE0RZxTbGAe3N8UrZnV24Yv3E3Q=mo,tidak bisa login padahal username dan sandi sudah benar.,3,0,4.16.2,2026-06-10 09:14:15,"Hi Bapak Raiga, terima kasih atas ulasan yang diberikan. Mohon maaf atas kendala login aplikasi Jamsostek Mobile (JMO). Kami sarankan untuk memastikan aplikasi JMO sudah menggunakan versi terbaru serta memastikan koneksi internet stabil. Selain itu juga dapat mencoba menutup aplikasi lalu membukanya kembali. Tks -VD
",2026-06-10 12:27:24,4.16.2,2026-06-25 11:05:55,netral,Stabilitas Aplikasi,Aplikasi tidak dapat dibuka setelah melakukan pembaruan,APP_CRASH_UPDATE,High
6c98b9b7-5586-44c2-a5aa-f8ec13edb6e3,sonya dewi,https://play-lh.googleusercontent.com/a/ACg8ocKcjL84ml5MN2mlPwDHYZhrJzEW9l_XIsbPFIAkVxBWsM9k=mo,Kenapa susah sekali mau buka aflikasi jmo salah sandi terus padahal udah bener udah di reset ulang masih aja salah,3,0,4.16.2,2026-06-09 21:54:03,"Hi Ibu Sonya, terima kasih atas ulasan yang diberikan. Mohon maaf atas kendala login, silakan pastikan email/akun dan kata sandi yang digunakan sudah benar serta aplikasi telah diperbarui ke versi terbaru. Jika lupa password atau akun, silakan bisa menggunakan fitur lupa password atau lupa akun di beranda aplikasi Jamsostek Mobile (JMO). Tks -VD
",2026-06-10 08:39:13,4.16.2,2026-06-25 11:05:55,netral,Stabilitas Aplikasi,Aplikasi tidak dapat dibuka setelah melakukan pembaruan,APP_CRASH_UPDATE,High
1cf2867a-aaa3-464d-9a26-b90a4d59b2ad,ROIMAN,https://play-lh.googleusercontent.com/a-/ALV-UjUleu3BxhGSqTF7frYtAv4kf6T3U-fKvm0fP8QPK_Lx6o4fM8c,ok lah,3,0,4.16.2,2026-06-09 19:29:04,"Hi Bapak Roiman, terima kasih atas ulasan yang diberikan. Masukan Bapak sangat berarti bagi kami untuk terus meningkatkan kualitas layanan dan aplikasi ke depannya. Tks -VD
",2026-06-10 08:56:20,4.16.2,2026-06-25 11:05:55,netral,Kepuasan Pengguna,Ulasan positif singkat dari pengguna,POSITIVE_FEEDBACK,High
2d59a93e-a856-4eb4-a014-cceb5974c699,Monika Sopiana,https://play-lh.googleusercontent.com/a/ACg8ocJfzaaFyPMJokjuvfm24wLgK-7hFTN9Xt0suW6L4zytvc_yXg=mo,habis di perbarui jadi eror,3,0,,2026-06-09 19:07:53,"Hi Ibu Monika, terima kasih atas ulasan yang diberikan. Mohon maaf atas kendala login, silakan pastikan email/akun dan kata sandi yang digunakan sudah benar serta aplikasi telah diperbarui ke versi terbaru. Jika lupa password atau akun, silakan bisa menggunakan fitur lupa password atau lupa akun di beranda aplikasi Jamsostek Mobile (JMO). Tks -VD
",2026-06-10 09:00:07,,2026-06-25 11:05:55,netral,Stabilitas Aplikasi,Aplikasi tidak dapat dibuka setelah melakukan pembaruan,APP_CRASH_UPDATE,High
f4894446-dd6c-426a-b892-b3d7df2f8d0f,Bima Bim,https://play-lh.googleusercontent.com/a/ACg8ocJujBldVu8lT7Ae8REDtI2LiAr2cxMbq6__90lj_Kg-ilFxfA=mo,"Tidak bisa login, email dan pass sudah benar tidak bisa untuk login",3,0,4.16.2,2026-06-09 18:35:14,"Hi Bapak Bima, terima kasih atas ulasan yang diberikan. Mohon maaf atas kendala login aplikasi Jamsostek Mobile (JMO). Kami sarankan untuk memastikan aplikasi JMO sudah menggunakan versi terbaru serta memastikan koneksi internet stabil. Selain itu juga dapat mencoba menutup aplikasi lalu membukanya kembali. Tks -VD
",2026-06-10 09:09:37,4.16.2,2026-06-25 11:05:55,netral,Stabilitas Aplikasi,Aplikasi tidak dapat dibuka setelah melakukan pembaruan,APP_CRASH_UPDATE,High
49cbbc1c-9ca1-41fc-89b4-95bde057c73c,Ekoyunianto Yunianto,https://play-lh.googleusercontent.com/a/ACg8ocLAL247bB64uvaHXqURCHkLylYn0iU1qt1VCPgy1ctxkn4zrA=mo,Mohon di tingkatkan lagi,3,0,4.16.2,2026-06-09 17:28:46,"Hi Bapak Ekoyunianto, terima kasih atas ulasan yang diberikan. Masukan Bapak sangat berarti bagi kami untuk terus meningkatkan kualitas layanan dan aplikasi ke depannya. Tks -VD
",2026-06-10 09:17:29,4.16.2,2026-06-25 11:05:55,netral,Pengalaman Pengguna,Permintaan peningkatan kualitas layanan secara berkelanjutan,FEATURE_REQUEST,High
165a0471-0393-405f-8e5a-3b96f296ae00,Romy burhanudin,https://play-lh.googleusercontent.com/a-/ALV-UjWFT8p2TSgL6PxbA7rcTWFWJ-pLpa4YsTGIb_VpjABX48iwqi04,susah amat si daftar nya mo login ga bisa padahal sudah ada email masuk keterangan pendaftaran berhasil gimana si,3,0,4.16.2,2026-06-09 17:08:34,"Hi Bapak Romy. Terimakasi atas ulasan yang diberikan dan mohon maaf atas kendala daftar akun Jamsostek Mobile (JMO), agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -VD",2026-06-10 09:20:55,4.16.2,2026-06-25 11:05:55,netral,Masalah Akses Akun,Aplikasi keluar otomatis saat proses login,LOGIN_ERROR,High
3433cca2-4613-40ef-8bfc-c5eb26025177,Eugine Qimyra,https://play-lh.googleusercontent.com/a-/ALV-UjUbu5xpBxcz9mpxh5WPeDD5vEpC4zUELyElIn1SaVfcgb8prdg8,Minta diupdate terus...sama kaya wa 🤣,3,0,4.16.2,2026-06-09 15:27:14,"Hi Ibu Eugine, terima kasih atas ulasan yang diberikan. Mohon maaf atas kendala login, silakan pastikan email/akun dan kata sandi yang digunakan sudah benar serta aplikasi telah diperbarui ke versi terbaru. Jika lupa password atau akun, silakan bisa menggunakan fitur lupa password atau lupa akun di beranda aplikasi Jamsostek Mobile (JMO). Tks -VD
",2026-06-10 09:38:26,4.16.2,2026-06-25 11:05:55,netral,Manajemen Pembaruan Aplikasi,Frekuensi pembaruan aplikasi yang terlalu sering,FORCE_UPDATE_LOOP,High
fe0a340e-5734-4a59-bd46-db07394ce416,Tri Cahyono,https://play-lh.googleusercontent.com/a-/ALV-UjWn6FeMMNwiniUqz1MEMHtIcAfC_Ssr9PH4xSf1-2RgwWKPbLbu,ko malah g bisa login ya.... perlu perbaiki lg min...,3,0,4.16.2,2026-06-09 12:53:24,"Hi Bapak Tri, terima kasih atas ulasan yang diberikan. Mohon maaf atas kendala login aplikasi Jamsostek Mobile (JMO). Kami sarankan untuk memastikan aplikasi JMO sudah menggunakan versi terbaru serta memastikan koneksi internet stabil. Selain itu juga dapat mencoba menutup aplikasi lalu membukanya kembali. Tks -VD
",2026-06-10 10:03:41,4.16.2,2026-06-25 11:05:55,netral,Stabilitas Aplikasi,Aplikasi tidak dapat dibuka setelah melakukan pembaruan,APP_CRASH_UPDATE,High
520a13cb-4c90-4eee-b25c-2fc0d051753f,Arumy Nasha reta,https://play-lh.googleusercontent.com/a/ACg8ocIGizHNZVtYC3hiVuFZE-Upk0Nrg9HbKGNHpoZPnMlZMl3GkQ=mo,ap.ikasinya susah di buka,3,0,4.16.2,2026-06-09 06:32:59,"Hi Ibu Arumy, terima kasih atas ulasan yang diberikan. Mohon maaf atas kendala login, silakan pastikan email/akun dan kata sandi yang digunakan sudah benar serta aplikasi telah diperbarui ke versi terbaru. Jika lupa password atau akun, silakan bisa menggunakan fitur lupa password atau lupa akun di beranda aplikasi Jamsostek Mobile (JMO). Tks -VD
",2026-06-10 12:40:40,4.16.2,2026-06-25 11:05:55,netral,Stabilitas Aplikasi,Aplikasi mengalami kegagalan saat dibuka,APP_CRASH_UPDATE,High
