Topic,Count,Name,Representation,Representative_Docs,label_manual
15,21,15_ongkir_gratis_ongkirnya_minimal,"['ongkir', 'gratis', 'ongkirnya', 'minimal', 'merah', 'pakai', 'free', 'belanja', 'kena', 'ternyata']","['di alfa saja gratis ongkir masa indomaret bayar ongkir', 'belanja apa saja tanpa min mengira gratis ongkir ternyata pakai ongkir kalau toko merah gratis ongkir tanpa min belanja', 'tidak gratis ongkir saja']",Ongkir Gratis Ongkirnya
16,19,16_harga_toko_sama_dengan,"['harga', 'toko', 'sama', 'dengan', 'berbeda', 'kecewa', 'beda', 'di', 'langsung', 'ditoko']","['harga yang tertera di aplikasi tidak sama dengan harga sebenarnya di toko', 'harga barang di toko indomaret dan diaplikasi berbeda promo yang tersedia juga tidak sama dengan toko indomaret', 'kenapa harga promo di aplikasi klik indomart ini sama harga yang ada di toko indomartnya langsung kok beda ya beberapa kali selalu enggak sama harganya tapi kalau saat lagi tidak promo harga selalu sama di aplikasi dan store langsung jadi buat kecewa']",Harga Toko Sama
17,18,17_login_nomor_akun_masuk,"['login', 'nomor', 'akun', 'masuk', 'hp', 'sudah', 'no', 'tetap', 'kali', 'coba']","['kenapa buat login sulit sekali padahal sudah memasuki kata sandi yang benar dan saya juga sudah install ulang tapi masih tetap sulit untuk masuk ke akun nya', 'login untuk masuk nya susah dan lama cuman muter doang tolong lah dipermudah dan benerin cara login nya saya sudah buat akun pengin masuk lagi tidak bisa', 'laman login nya bermasalah sudah coba login perbaharui kata sandi beberapa kali tetap tidak bisa login mohon diperbaiki']",Login Nomor Akun
18,17,18_lebih_tampilan_ribet_yang,"['lebih', 'tampilan', 'ribet', 'yang', 'sebelumnya', 'lama', 'mudah', 'fair', 'jalankan', 'enak']","['tampilan sekarang tidak enak susah lagi memahaminya lebih sulit enakan lebih mudah tampilan sebelumnya hemm', 'maaf lebih suka tampilan yang sebelumnya yang terbaru malah lebih ribet sering update juga', 'lebih better yang sebelumnya setelah update tampilan ribet dan juga tidak lebih baik mending balikin lagi deh tidak usah ada tambahan pakai driver dari vendor lain pesenan saya dicancel sama drivernya tanpa konfirmasi menunggu berjam2 barang tidak dikirim akhirnya keluar beli langsung ke toko dan uang yang sudah dibayar jadi ketahan lama sampai harus mengajukan komplain jatohnya bukan ekspress malah lelet ribet dan lama']",Lebih Tampilan Ribet
19,15,19_terlalu_berat_loading_membantu,"['terlalu', 'berat', 'loading', 'membantu', 'makin', 'sangat', 'al', 'dipakai', 'rumit', 'tapi']","['aplikasi sangat membantu tapi terlalu sering update', 'aplikasi bagus dan sangat membantu tapi tolong di bantu pemaian ram nya untuk hp menengah ke bawah sangat susah berbepanja karena terlalu berat aplikasinya trimakasi', 'aplikasi menu bagus tapi sangat berat loading beda dengan aplikasi al sama t dengan hp sama jaringan tempat sama tapi berjalan sangat cepat makanya saya lebih pilih al sama t daripada indomaret karena terlalu berat saat buka menu bisakah dibuat lebih ringan agar jalan loading nya cepat gbu indomaret saya senang kau hadir didekatku']",Terlalu Berat Loading
20,15,20_semoga_lagi_dikembangkan_dicoba,"['semoga', 'lagi', 'dikembangkan', 'dicoba', 'lebih', 'baik', 'upgrade', 'lambat', 'sekali', 'dulu']","['sudah ada improve semoga lebih baik lagi', 'sepertinya sudah tidak menerima pesan antar air galon lagi ya saya kasih bintang 3 dulu semoga klik indomaret lebih lagi harapannya', 'fungsinya bagus banget tapi aplikasi nya lambat semoga lebih baik lagi']",Semoga Lagi Dikembangkan
21,14,21_keranjang_muncul_super_gangguan,"['keranjang', 'muncul', 'super', 'gangguan', 'mencari', 'produk', 'lambat', 'saat', 'belanja', 'menu']","['aplikasinya lambat respon ketika proses mencari barang melihat keranjang belanja dan saat menghapus item belanja', 'semenjak update pencarian produk yang muncul sangat lambat dari sebelumnya sering gangguan sistem muncul terus mohon perlu ditingkatkan lagi', 'untuk keranjang nya butuh di perbaharui lagi karena sangat lelet sekali padahal jaringan 4g dan ketika produknya di tambahkan ke keranjang malah muncul keterangan keranjang kosong saat mau di periksa di menu keranjang nya sangat kecewa padahal sering sekali muncul notifikasi promo tapi percuma kalau menu keranjang nya tidak bisa di akses demikian']",Keranjang Muncul Super
22,14,22_online_belanja_untuk_rumah,"['online', 'belanja', 'untuk', 'rumah', 'tebo', 'teman', 'tangga', 'kagak', 'cukup', 'kebutuhan']","['tolong upgrade aplikasinya dong agar saat kita belanja online poin kita bisa langsung ditambahkan untuk pembayaran online masa dunia sudah modern begini masih harus lewat kasir mulu untuk poin kita', 'cukup memudahkan untuk belanja online', 'sejauh ini untuk belanja online bagus pengiriman cepat karena beda cluster doang tidak ada kendala sih untuk belanja online tapi saran saja nih kalau bisa ada pilihan barcode membernya juga dong kasihan ini sama pengguna wifi rumah mau belanja pakai member ke toko sulit mana kagak bisa di screenshot coba pakai code qr fotoan malah kagak kebaca hahaha malu aih']",Online Belanja Untuk
23,13,23_batalkan_pengiriman_melebihi_pesanan,"['batalkan', 'pengiriman', 'melebihi', 'pesanan', 'tiba', 'waktu', 'jelas', 'konfirmasi', 'ditentukan', 'tanpa']","['pesanan sering di batalkan tanpa sebab jelas dan konfirmasi sejak aplikasinya di update tidak jelas sekali', 'pengiriman sering lama melebihi waktu yang dijadwalkan hingga 1 jam lebih dari jadwal dan jika komplain barang yang tidak sesuai atau apapun tidak ada respon', 'pengiriman suka di batalkan tiba-tiba saat jam pengiriman sudah hampir habis tanpa konfirmasi tolong perbaiki lagi']",Batalkan Pengiriman Melebihi
24,11,24_poinku_indomaret_klik_ketoko,"['poinku', 'indomaret', 'klik', 'ketoko', 'pemotongan', 'terkumpul', 'ditarok', 'terpakai', 'isaku', 'di']","['bisakah aplikasi klik indomaret poinku dan isaku jadi satu aplikasi saja kadang mau salin kode voucher harus buka dulu di aplikasi poinku terus balik lagi ke klik indomaret mohon perbaiki lagi', 'saya pengguna setia klik indomaret setelah diupdate menjadi new klik indomaret isaku terputus dan tidak bisa dihubungkan kembali sepertinya aplikasi yang kali ini belum siap tolong segera diperbaiki terima kasih saya juga 2x email ke customer care tapi tidak ada balasan apa pun sepertinya hanya pajangan saja emailnya ada penurunan pelayanan di indomaret harap segera ditingkatkan kembali karena saya pengguna setia indomaret daripada toko sebelah terima kasih', 'sekedar saran bagusnya di klik indomaret adakan pemotongan poin cash poin yang sudah terkumpul di aplksi indomaret poinku agar tidak selalu ketoko untuk pemotongan poinnya seperti sih merah di al gift poin yang terkumpul bisa di pakai untuk pemotongan belanjaan lagi jadi tidak selalu ketoko karena tidak semua punya kendaraan untuk ketoko juga']",Poinku Indomaret Klik
25,10,25_pembayaran_kupon_pembatalan_metode,"['pembayaran', 'kupon', 'pembatalan', 'metode', 'sytem', 'sia', 'dana', 'dong', 'cod', 'via']","['tolong kasih pembayaran via dana', 'aplikasinya lambat sekali dan mohon adakan metode pembayaran lain seperti seabank dan dana', 'syarat dan ketentuan promo i kupon poin 12 kode i kupon karena pembayaran terlambat dan pembatalan dari pihak konsumen jadi tanggungjawab konsumen oke lah ini tak mengapa tapi jika kegagalan karena sytem crash error pernah juga pilih pembayaran via ewallet belum melewati waktu pembayaran gagal juga i kupon hangus juga ini sangat tidak masuk akal sia sia ngumpulin i kupon sytem kalian yang jebod kita yang tanggung juga']",Pembayaran Kupon Pembatalan
26,10,26_pengantaran_lama_terlambat_pengiriman,"['pengantaran', 'lama', 'terlambat', 'pengiriman', 'alikasi', 'trial', 'kerap', 'ditingkatakan', 'terlalu', 'konsisten']","['pengantaran terlambat', 'bintang 3 saja dulu kayaknya masih aplikasi trial ini mah terus pengantaran telat dari jadwal', 'stok aplikasi sering tidak sama dengan stok toko pengantaran kerap kali terlambat']",Pengantaran Lama Terlambat
27,7,27_jaya_selalu_bermasalah_tampilan,"['jaya', 'selalu', 'bermasalah', 'tampilan', 'ket', 'berusaha', 'daerahku', 'bagia', 'pengiriiman', 'percaya']","['selalu bermasalah', 'pengiriiman selalu telay di daerahku', 'tambah buruk setelah diupdate upgrade tampilan menu lama muncul koneksi bermasalah selalu ket dll balik lagi tampilan awal saja lancar jaya']",Jaya Selalu Bermasalah
28,6,28_suka_ngelag_masih_ngelegggg,"['suka', 'ngelag', 'masih', 'ngelegggg', 'sukanya', 'midi', 'ngebag', 'alpa', 'ngeleg', 'estimasi']","['masih suka ngebag', 'masih suka ngeleg', 'aplikasi masih suka lambat pengiriman juga tidak sesuai estimasi bahkan sudah ganti hari baru dikirim']",Suka Ngelag Masih
