Topic,Count,Name,Representation,Representative_Docs,label_manual
9,29,9_konfirmasi_tanpa_kembali_pesanan,"['konfirmasi', 'tanpa', 'kembali', 'pesanan', 'dibatalkan', 'dana', 'komplain', 'tanggal', 'sebelumnya', 'selalu']","['aplikasi terburuk yang pernah saya gunakan sudah pesan dan bayar dengan jaminan diantar dalam 1 jam setelah pembayaran kenyataannya setelah lebih dari 6 jam barang belum juga dikirim komplain telpon tidak diangkat email tidak dibalas sangat buruk sekali setelah lewat 1 hari baru diselesaikan terima kasih', 'ini kenapa dari terakhir kali update tanggal 3 mei sampai sekarang tidak bisa beli barang apapun via aplikasi keterangannya produk tidak tersedia semua giliran sudah tersedia tapi sudah 3 jam dari proses pesan dan pembayaran tidak diantar2 barangnya dan tidak ada konfirmasi baru bulan ini aplikasi dan pengantaran membaik semoga tidak trouble² lagi dan produk yang diinginkan selalu tersedia', 'thanks atas handle komplainnya barang barusan saya terima ditgl 8 jam 4 sore setelah pengajuan komplain saya ditindak lanjuti ini review saya sebelumnya parah pembayaran lewat va kemudian distatus pesanan tiba padahal pesanannya tidak sampai padahal yang dibeli untuk yang lagi tidak fit tidak bisa pengembalian dana tidak ada komplain ke cs diaplikasi dilayani dihari berikutnya apabila sudah leat jam 18 00 tidak ada menu chat ke toko untuk konfirmasi barang yang tidak sampai']",Konfirmasi Tanpa Kembali
10,18,10_sms_lewat_whatsapp_verifikasi,"['sms', 'lewat', 'whatsapp', 'verifikasi', 'otp', 'email', 'aktivasi', 'muncul', 'indak', 'log']","['kenapa ribet banget sih harus aktivasi saldo klik kalau mau pakai mana aktivasi juga gagal mulu cht cs jawaban tidak memuaskan seperti robot tidak ada solusi kan sayang itu duit jadi enggak bisa dipakai contoh aplikasi lain kalau saldo balik bisa langsung dipakai lagi tanpa harus aktivasi saldo', 'susah banget buat daftarnya pertama disuruh kirim kode otp lewat wa sms tapi itu tidak bisa diklik ini berkali kali nyobak sekali bisa kodenya tidak kekirim ini juga mencoba terus sesudah dikirim buat kata sandinya malah keluar data tidak ditemukan akhirnya tidak jadi buat akun', 'kenapa sekarang aplikasinya lambat banget kadang bug ya discroll2 tidak langsung muncul kadang bolak balik keluar aplikasi ditambah sekarang kalau barang kosong tidak langsung muncul notif kosong tapi malah muncul alternatif barang lain menurut ku semakin diupdate bukannya tambah bagus malah buruk aplikasinya aku kira kalau diupdate untuk poin bisa dipakai pembayaran melalui klik ternyata tidak bukanya semakin mempermudah ini malah sulit']",Sms Lewat Whatsapp
11,28,11_lama_loading_versi_nyaman,"['lama', 'loading', 'versi', 'nyaman', 'loadingnya', 'dianternya', 'gila', 'suiiiiii', 'andalan', 'beuudd']","['enak versi lama', 'butuh yang versi lama', 'lebih nyaman versi lama']",Lama Loading Versi
12,20,12_terus_setiap_suruh_ngedanwlod,"['terus', 'setiap', 'suruh', 'ngedanwlod', 'update', 'buka', 'download', 'tulisan', 'kebuka', 'mau']","['masa sudah selesai ngedanwlod nya tinggal nginstal tapi malah ngulang ngedanwlod lagi dari awal', 'setiap mau buka di suruh download terus padahal sudah update', 'setiap kali belanja buka aplikasinya perintah nya slu suruh update jadi jarang dipakai']",Terus Setiap Suruh
13,19,13_harga_berbeda_kecewa_sama,"['harga', 'berbeda', 'kecewa', 'sama', 'dengan', 'toko', 'beda', 'ditoko', 'langsung', 'bedanya']","['harga promo di aplikasi tidak sama dengan di toko padahal masih di jawa jadi ya begitulah kecewa sudah biasa kalau belanja disini', 'tolong harga promonya disesuaikan harga promo di aplikasi dengan yang ada ditoko sangat berbeda jauh', 'harga barang di toko indomaret dan diaplikasi berbeda promo yang tersedia juga tidak sama dengan toko indomaret']",Harga Berbeda Kecewa
14,20,14_delay_parah_lambat_allah,"['delay', 'parah', 'lambat', 'allah', 'parahhh', 'gara', 'lag', 'banget', 'freeze', 'hilakk']","['lambat banget', 'lambat banget', 'lambat parah ribettt']",Delay Parah Lambat
15,30,15_lambat_banget_server_benerin,"['lambat', 'banget', 'server', 'benerin', 'aplikasinya', 'rada', 'aplksi', 'anda', 'buka', 'internet']","['aplikasi nya lambat banget', 'lambat banget aplikasi nya', 'lambat banget aplikasi nya']",Lambat Banget Server
16,22,16_point_alfagift_indomaret_poin,"['point', 'alfagift', 'indomaret', 'poin', 'banyak', 'satu', 'ribet', 'poinku', 'dipakai', 'sekaligus']","['indomaret terlalu banyak aplikasi harusnya apapun transaksi dan poin cukup di satu aplikasi indomaret tidak perlu banyak aplikasi ribet jadinya kalau mau belanja juga harus bawa hp cukup masukan no hp saja kan simple', 'masih lebih canggih aplikasi alfagift dari alfamart di alfagift bisa order banyak sekaligus kurir bisa bawa banyak sekaligus kalau klik indomaret tidak bisa order banyak sekaligus tapi harus menyelesaikan 1 orderan sebelumnya tidak penting banget itu', 'tidak asik point indomaret batu tidak bisa digunakan tidak kayak alfimart point auto bisa dipakai walau receh namun ibu-ibu senang dapat cashback point yang bisa jadi rupiah untuk kurangi harga barang']",Point Alfagift Indomaret
17,23,17_malah_error_bagusan_setelah,"['malah', 'error', 'bagusan', 'setelah', 'sering', 'disayangkan', 'enakan', 'sangat', 'update', 'gangguan']","['habis di update malah error truz lelet bin lambat', 'sering error sekarang apkx sudah dowload saat di buka tiba-tiba sruh instal lge', 'update terkhir malah tambah lemoooot saja aplikasinya bukannya tambah kencang malah sering error']",Malah Error Bagusan
18,28,18_kosong_stok_ready_stock,"['kosong', 'stok', 'ready', 'stock', 'produk', 'terdekat', 'keterangan', 'toko', 'tampilkan', 'di']","['tolong dong itu dari awal apps kalau stok sudah tidak ada jangan di tampilkan contoh yang merah stok kosong ya ksong', 'pelayanan nya lama terus kalau stok tidk ada jangan di tampilkan stok ready kita sudah belnja malah dikabari stok kosong sudah payment eh malah refund dana nya 3 hari', 'tiap mau beli tidak jadi gara-gara tidak ada keterangnnya stok masih ada atau sudah kosong saat mau check out baru klihtn kalau trnyta stoknya kosong jadi mohon kalau stok sudah kosong langsung di kasih keterangan stok kosong trimakasih']",Kosong Stok Ready
19,21,19_buang_setia_bosok_promonya,"['buang', 'setia', 'bosok', 'promonya', 'semakin', 'makin', 'berguna', 'pelanggan', 'dulu', 'enggak']","['upgrade bukannya lebih mudah dan lebih menarik pelanggan malah buat malas belanja di idm', 'semakin ndk jelas promonya buang buang waktu promonya belum ada satu jam deh hilang', 'program member indomaret dengan menggunakan nomor hp sangat membantu dan efisien pendaftaran mudah transaksi jadi lebih praktis tanpa kartu serta poin dan promo langsung terhubung ke akun cocok untuk pelanggan setia semoga fitur dan keuntungannya terus ditingkatkan']",Buang Setia Bosok
20,22,20_sinyal_buka_berat_update,"['sinyal', 'buka', 'berat', 'update', 'lain', 'bagus', 'lambat', 'padahal', 'semakin', 'terbaru']","['aplikasi nya sangat bagus fitur nya tapi kenapa sangat lalot kayak saya harus menunggu 10 menit agar bisa cekout kinerja aplikasinya kayak berat begitu begitu', 'kayak berat banget tidak sih aplikasi nya aku buka aplikasi lain biasa saja lancar tidak ada ngelag tapi buka aplikasi klik jadi kayak berat banget tidak kebuka loading nya lama padahal wifi kencang', 'kinerja aplikasi sangat lambat padahal sinyal saya bagus wifi lancar mencoba aplikasi lain juga lancar tapi dari dulu tiap buka aplikasi klik indomaret suka lambat mulu aplikasi nya heran']",Sinyal Buka Berat
21,17,21_menggunakan_menambahkan_menu_voucher,"['menggunakan', 'menambahkan', 'menu', 'voucher', 'paylater', 'top', 'pembayaran', 'gopay', 'kolom', 'riwayat']","['apakah aplikasi ini masih berfungsi mangapa saya tidak bisa mengklik di saat memilih pembayaran', 'kok susah menambahkan rekening banknya saat menekan tombol periksa tidak ada respon', 'kesulitan membayar karena virtual accountnya tak bisa di aplikasi byond by bsi']",Menggunakan Menambahkan Menu
22,31,22_kenapa_pembayaran_bisa_indomart,"['kenapa', 'pembayaran', 'bisa', 'indomart', 'tinggal', 'terus', 'sekarang', 'padahal', 'selalu', 'bayar']","['aplikasinya kenapa ya setiap klik pembayaran eror terus jadi malas kalau begini terus mau belanja praktis jadi ribet karena eror terus tidak bisa pembayaran', 'kenapa jadi tidak bisa screen shoot pin pengambilan ya padahal kalau lagi butuh cepat tinggal nyuruh orang buat ambil sekarang jadi riweh', 'ini aplikasi kenapa ya sekarang padahal saya sudah daftar dan login masa setiap mau belanja selalu suruh daftar lagi kenapa tidak seperti dulu gampang banget apalagi kalau buka aplikasi selalu bilang jaringan tidak stabil padahal wifi kencang banget']",Kenapa Pembayaran Bisa
23,17,23_tuh_nya_dari_karyawan,"['tuh', 'nya', 'dari', 'karyawan', 'terdekat', 'pihak', 'adek', 'hati', 'pelayanan', 'kalau']","['dear developer team sebagai pengguna aktif saya meminta tolong ya dibuat info dong kalau ditoko yang terpilih sebagai pengirim tuh tidak tersedia menu nya sering banget kalau beli point pasti ada saja yang tidak ready menu nya sudah begitu dari pihak toko pengirim nginfo nya telat kan jadi menunggu lebih lama sering banget loh aku order lewat klik indomaret karena hemat ongkir dibanding lewat online delivery lain cuma ya itu kelemahan nya next update tolong di perbaiki ya terimakasih', 'kalau bisa jangan pakai jasa ketiga untuk mengirim barang waktu itu saya pernah beli dari idm jalan sadar sama kurirnya langsung ditaroh saja dirumah orang bukannya konfirmasi dulu telfon dulu seperti biasanya saya dtangin idm nya malah lepas tangan saja menyalahkan kurir gojek kurir gojek menyalahkan yang mengasih titik sampai saya cari sendiri tuh paket dimana apl sebelah gaperna tuh pakai jasa pihak ketiga untuk delivery nya jadi kalau ada apa apa mereka langsung tanggung jawab', 'saya tidak senang pelayanan di indomaret calesta jawa barat kab bekasi di daerah cikarang utara karena adek saya datang ke cabang indomaret tersebut untuk pengembalian barang barang dari sofi kemudian adek saya ketemu karyawan nya dan info karyawan bisa tetapi ada satu karyawan yang gendut enggak tau siapa tuh atasan nya atau tidak di bilang tidak bisa terima lagi untuk pengembalian barang dan malah dari karyawan tersebut infokan ke adek bilang belum di hapus dan update apalah tuh saya tidak paham']",Tuh Nya Dari
24,17,24_terlalu_keseringan_sering_update,"['terlalu', 'keseringan', 'sering', 'update', 'log', 'out', 'dkt', 'melelehkan', 'apdet', 'pindah2']","['aplikasi terlalu sering update', 'terlalu sering update ini aplikasinya', 'terlalu sering update']",Terlalu Keseringan Sering
25,15,25_akhir_mohon_tingkatkan_nyaman,"['akhir', 'mohon', 'tingkatkan', 'nyaman', 'dibenahi', 'scroll', 'agar', 'sangat', 'perbaiki', 'lambat']","['semakin lambat saja kalau saat ada voucher buat kesel di tungguin beberapa menit tidak bisa terus tolong di perbaiki sistem nya ya biar lebih enak transaksinya', 'setelah di update aplikasi nya malah lambat dan susah digunakan sering trouble semoga bisa dibenahi lagi untuk kedepannya karena sangat membantu untuk kami yang mau belanja tanpa ribet keluar rumah', 'sangat membantu aplikasinya tanpa harus keluar bisa belanja di rumah saja tapi sayang akhir2 ini aplikasinya sering eror semakin lambat juga mohon di perbaiki ya biar tetap nyaman belanja di klik']",Akhir Mohon Tingkatkan
26,15,26_gagal_cart_sering_koneksi,"['gagal', 'cart', 'sering', 'koneksi', 'mulu', 'error', 'berisik', 'paymentnya', 'forclose', 'spam']","['muncul notif terus menerus', 'berisik spam terus', 'sering forclose mulu']",Gagal Cart Sering
27,15,27_pengirimannya_pengiriman_kualitas_fast,"['pengirimannya', 'pengiriman', 'kualitas', 'fast', 'seri', 'merespon', 'layanan', 'diperhatikan', 'service', 'lebih']","['lama pengiriman nya kalah cepat sama toko merah mohon ditingkatkan lagi kualitas layanan nya', 'pengiriman di area jakarta pusat sangat lama terus tidak ada chat dengan toko tolong dong pengirimannya lebih dipercepat responnya cepetin', 'untuk promonya lumayan menarik terutama kebutuhan baby hanya saja sdm nya yang membutuhkan banyak pengetahuan atau knowledge mengenai proses playanan yang fast respon dan pelayanan yang friendly']",Pengirimannya Pengiriman Kualitas
28,17,28_respon_komplain_hubungi_tiba,"['respon', 'komplain', 'hubungi', 'tiba', 'petugasnya', 'jam', 'ada', 'pesanan', 'dilacak', '01']","['barang tidak di antar ssuai jam sudah begitu karena hari minggu tidak mungkin menunggu sharian terus saya chat kurirnya besok saja bawain tidak mau di jawab dan di respon langsung di batalkan kurir ada aplikasi komplain juga tidak berfungsi karena tidak bisa di komplain sudah bberpa kali order cuma kemarin lagi ketemu yang tidak respon saja', 'tolong perbaikan lagi barang yang benar benar tidak ada di toko mohon di aplikasi juga tidak tersedia kadang saya belanja di aplikasi ada ready stok tapi di toko tidak pernah ada selalunya barang rusak atau di gigit tikus pernah pesan barang harusnya jam 8 9 sudah sampai tapi respon kurir lambat sekali pesanan baru tiba di jam 2 siang kesall sekali sang kurir balas chat saya bilang sabar halo kan sesuai jam pesan harusnya tepat waktu', 'mohon dong petugasnya yang untuk pengantaran konfirmasi kali tidak ada petugasnya kita pilih pengantaran jam 7 30 sampai jam 10 pasanan belum di antarin saya hubungi petugasnya tidak ada respon jam 14 01 saya hubungi lagi cuma di read kaluk tidak ada petugas kasih tahu biar tidak menunggu jam 15 40 pesan ada dalam pengiriman statusnya tiba tiba jam 17 01 dilacak lokasi pengiriman gagal tidak ada penerima dirumah padahal kita dirumah menunggu dari pagi']",Respon Komplain Hubungi
29,13,29_daftar_kok_bagaimana_valid,"['daftar', 'kok', 'bagaimana', 'valid', 'terus', 'ya', 'riwayat', 'no', 'email', 'daftarn']","['mau daftar kok susah ya email tidak valid terus', 'kak kenapa saya mau daftar sellu valid kenapa ya sampai saya kesal', 'kok tidak bisa daftar ya memasuki email salah memasuki no hp pun salah jadi harus bagaimana min']",Daftar Kok Bagaimana
30,18,30_beda_merah_sebelah_lawas,"['beda', 'merah', 'sebelah', 'lawas', 'logo', 'dibandingkan', 'menunggu', 'toko', 'loading', 'user']","['pengiriman lama beda sama toko sebelah', 'kekurangan fitur cht antara toko dan user pakai jasa instan dikirimnya juga tetap lama hadeh', 'loading lambat dan tulisan stok cuma gimmik ujung ujungnya harus mengecek satu satu lokasi ada yang jual atau enggak']",Beda Merah Sebelah
31,24,31_dibuka_buka_bisa_download,"['dibuka', 'buka', 'bisa', 'download', 'hapus', 'install', 'malah', 'kenapa', 'justru', 'kupon']","['kenapa klik indomaret saya tidak dapat di buka dan dikatakan terhenti dan mulai awal lagi tapi seterusnya', 'kenapa ya tidak bisa buka aplikasi padahal sudah di update tetap tidak bisa dibuka', 'kenapa dari kemarin aplikasi ini tidak bisa di buka ya padahal biasany bisa wlopun super lambat tapi sekarang malah tidak bisa samsek']",Dibuka Buka Bisa
32,16,32_lumayan_cukup_riwayat_pengguna,"['lumayan', 'cukup', 'riwayat', 'pengguna', 'hapus', 'diperkecil', 'baaiikk', 'pelacak', 'cukupp', 'lumayann']","['lumayan', 'lumayan', 'lumayan']",Lumayan Cukup Riwayat
33,15,33_barcode_scan_uninstal_belanjaannya,"['barcode', 'scan', 'uninstal', 'belanjaannya', 'ketik', 'dibenerin', 'direspon', 'ditingkatkan', 'perbaiki', 'code']","['lambat banget aplikasinya tolong dibenerin dong saya mau memasuki alamat tapi lama banget tidak direspon giliran direspon sudah di klik nunggunya lama banget tidak tahan tolong dibenerin ya saya pengguna baru soalnya', 'min kenapa scan qr code nya lama ya kadang² juga gagal perlu di ulang beberapa kali mohon di perbaiki kecepatan scan qr code nya ya biar enak cek harga di store', 'setelah update scan barcode loading nya lama nge fram sudah seperti kapasitas 5gb aplikasinya setelah up mohon di perbaiki saya pnguna setia klik kgk ngerepotin tanya ini tanya itu sekian terimah kasii']",Barcode Scan Uninstal
34,15,34_benar_galon_cleo_pakuhaji,"['benar', 'galon', 'cleo', 'pakuhaji', 'mineral', 'sepatan', 'air', 'masa', 'expired', 'bulan']","['kita mau pesan roti tapi gadikasihtau kapan expirednya mana enggak bisa dicancel barangnya walaupun expired rugi dong kita yang beli', 'tolong penyimpanan air mineral galon cleo indomaret lebih baik mungkin karena sering kena panas cahaya matahari langsung sehingga airnya bau bacin', 'kualitas pesanan delivery saya agak buruk masa iya dipilihin mi instan yang sobek bungkusannya apa karyawan tidak dicek terlebih dahulu sebelum dimasuki ke kresek']",Benar Galon Cleo
35,10,35_lamaaaa_loadingnya_btt_kompline,"['lamaaaa', 'loadingnya', 'btt', 'kompline', 'balasnya', 'beeeng', 'kenceeng', 'woiiii', 'trusnya', 'siii']","['setelah update lama banget loading memasuki kupon dimana susah dipahami', 'lambat aplikasi nya padahal sinyal full cari barang loadingnya lamaaaaa btt', 'aplikasinya lemoooot loading nya lamaaa beeeng padahal jaringan internet fuuuul kenceeng banget trusnya pesanan meminta dikirim jam 3 datangnya jam 6']",Lamaaaa Loadingnya Btt
36,23,36_chat_telpon_wa_harusnya,"['chat', 'telpon', 'wa', 'harusnya', 'toko', 'alamat', 'fitur', 'agar', 'salah', 'kita']","['harusnya indomaret itu seperti minimarket sebelah pakai kurir dari toko ngehubungin customer gampang kalau driver dari aplikasi lain ribet bukannya chat ke wa malah chat lewat aplikasi lain itu yang belum tentu customer pakai aplikasi tersebut jadi kalau ada chat ya customer enggak tau seenggaknya chat wa atau tanya orang jadi tidak saling menunggu', 'aduh kenapa sih tidak ada sistem pembatalan pesanan kalau salah alamat salah pesan atau apa apa itu jadi susah harusnya yang bisa dibatalkan jadi lebih fleksibel dan sangat membantu untuk customers yang salah input dll harusnya juga ada sistem chat dari aplikasinya biar kita ada info langsung dengan staff disana info yang kita dapat hanya dari notif tapi notif juga tidak ada jejaknya ayolah lebih fleksibel lagi ya kedepannya supaya memudahkan customers dalam bertransaksi', 'mau kasih saran saja sebenarnya buat berbenah coba tiru layanan alfa gift mnurutku mereka jauh lebih baik pelayanannya pengiriman sesuai waktu yang ditentukan terus juga langsung terhubung ke toko jadi kalau mau komplen atau ada barang kosong bisa konfirmasi langsung di aplikasi tanpa harus ke wa terus ini petugasnya juga kurang profesional mau konfirmasi barang lewat wa langsung telpon harusnya chat dulu kasih tahu dulu darimana mananya tidak semua orang suka di telpon sama orang asing aplikasinya juga aga lambat']",Chat Telpon Wa
37,13,37_batalkan_melebihi_pengiriman_pesanan,"['batalkan', 'melebihi', 'pengiriman', 'pesanan', 'jelas', 'tiba', 'ditentukan', 'waktu', 'jadwal', 'konfirmasi']","['pesanan seriing dibatalkan tidak jelas alasannya padahal stock barang saat memilih masih ready', 'pengiriman suka di batalkan tiba-tiba saat jam pengiriman sudah hampir habis tanpa konfirmasi tolong perbaiki lagi', 'pengiriman sering lama melebihi waktu yang dijadwalkan hingga 1 jam lebih dari jadwal dan jika komplain barang yang tidak sesuai atau apapun tidak ada respon']",Batalkan Melebihi Pengiriman
38,12,38_input_voucher_kunci_ditukar,"['input', 'voucher', 'kunci', 'ditukar', 'blaasss', 'barunya', 'gangguan', 'tersedia', 'akhir2', 'min']","['tebus murah hilang di aplikasi terbaru', 'poin bagaimana tidak bisa ditukar', 'apakah tebus murah sekarang tidak tersedia di aplikasi']",Input Voucher Kunci
39,17,39_sat_set_mendingan_kuat,"['sat', 'set', 'mendingan', 'kuat', 'lambat', 'web', 'banget', 'beda', 'sebelah', 'sumpah']","['layanannya bagus tapi aplikasinya lambat banget mendingan pakai web daripada aplikasinya', 'bagus sih aplnya tapi lemotnya tidak kuat banget debh', 'lambat banget applikasinya enakan aplikasi sebelah sat set langsung kebuka ini lambat banget']",Sat Set Mendingan
40,15,40_rokok_enggak_bisa2_jual,"['rokok', 'enggak', 'bisa2', 'jual', 'produk', 'gunakan', 'pesnan', 'ngebatalin', 'dewasa', '3kg']","['sudah tidak bisa beli rokok', 'rokok tidak ada dalam daftar', 'enggak membantu sama sekali enggak bisa beli produck dewasa']",Rokok Enggak Bisa2
41,10,41_overall_cuma_mudah_metode,"['overall', 'cuma', 'mudah', 'metode', 'aman²', 'citragran', 'indomaret2', 'lambaaat', 'meskipun', 'luambaatttt']","['dulu belanja pakai klik indomaret mudah dan murah kurirnya juga baik tapi sekarang semenjak aplikasi klik di perbaharui belanja jadi susah dan bonus klik makin sedikit', 'agak lambat lambaaat banget sudah begitu suka ada produk yang muncul berulang tapi dalam hal pengiriman n pelayanan oleh pegawai indomaret2 di citragran oke banget aplikasinya jelas harus diperbaiki', 'mudah dgunakan banyak diskon n tebus murah yang menarik sayangnya loadingnya luambaatttt tidak usah salahkan hp saya ya aplikasi merah lancar jaya soalnya tapi saya tetap lebih suka klik indomart meskipun kalau pakai aplikasi merah 15 menit barangnya sampai soalnya promonya lebih sesuai sama yang saya perlu']",Overall Cuma Mudah
