Topic,Count,Name,Representation,Representative_Docs,label_manual
9,25,9_error_close_force_sering,"['error', 'close', 'force', 'sering', 'bug', 'berat', 'lelet', 'suka', 'loading', 'eror']","['perlu banyak perbaikan dan bug fix', 'aplikasi sering force close', 'mengapa malah sering force close']",Error Close Force
10,20,10_roko_dibuka_chekout_des,"['roko', 'dibuka', 'chekout', 'des', '2023', 'sendirinya', 'wib', 'retail', 'menyaingi', 'tib']","['tib tiba tidak bisa masuk', '2 oktober 2024 tidak bisa memasukkan barang ke keranjang', '10 00 wib 23 des 2023 aplikasi saat dibuka keluar dengan sendirinya']",Roko Dibuka Chekout
11,25,11_pengiriman_penundaan_lama_lengkap,"['pengiriman', 'penundaan', 'lama', 'lengkap', 'sering', 'lelah', 'penngiriman', 'loadin', 'agustus', 'kadang2']","['pengiriman lambat dan lama', 'gangguan dari tanggal 17 agustus', 'lama di pengiriman barang']",Pengiriman Penundaan Lama
12,21,12_update_semakin_malah_bug,"['update', 'semakin', 'malah', 'bug', 'ribet', 'loading', 'setelah', 'makin', 'nge', 'lambat']","['makin kesini makin banyak kendalanya nih aplikasi please lah semakin di update tuh semakin bagus bukan malah lambat dan banyak kendala lain', 'sudah update pencarian toko terdekat nge bug update bukan nya fix bug malah buat bug', 'update an yang barunya parah lebih belibet kalau mencari struk digitalnya kembali ke fitur yang dulu saja fitur yang sekarang tidak lebih praktis malah semakin rumit tidak userfriendly']",Update Semakin Malah
13,20,13_berbelanja_sangat_bermanfaat_puas,"['berbelanja', 'sangat', 'bermanfaat', 'puas', 'rumah', 'membantu', 'gratisannya', 'keluar', 'untuk', 'bagi']","['cukup membantu aplikasii ini di kala tidak bisa keluar rumah', 'sangat bermanfaat bagi yang ingin belanja tapi malas keluar rumah sukses selalu untuk aplikasi alfagift', 'belanja sangat puas dan hemat melalui alfagift tidak ribet dan repot² keluar rumah lagi']",Berbelanja Sangat Bermanfaat
14,27,14_balas_barang_penundaan_wa,"['balas', 'barang', 'penundaan', 'wa', 'dibayar', 'kurang', 'respon', 'statusnya', 'pesanan', 'meminta']","['tanggal 5 order tanggal 6 wa tidak di balas tanggal 8 saya wa rada banyakan baru dapat balasan dan alhamdulillah baru di kirim setelah spam wa good job', 'saya pesan barang estimasi 1 hari tapi sampai sekarang belum di antar barangnya saya stuck tidak bisa kmn² karena menunggu kawatir kurir datang tapi mengecewakan sekali telpon tidak di angkat chat tidak di balas', 'aplikasi mudah digunakan tetapi kurang fitur saat tracking pesanan lacak kurirnya apakah sedang menuju lokasi atau belum katanya pengiriman maks 1 jam setelah bayar benar 1 jam kemudian statusnya berubah pesanan dikirim tetapi sampai lebih 3 jam belum sampai juga']",Balas Barang Penundaan
15,19,15_harga_promo_harganya_beli,"['harga', 'promo', 'harganya', 'beli', 'gratis', 'kalau', 'murah', 'dihitung', 'psm', 'bedanya']","['sangat membantu tapi kadang suka buat kecewa dengan yang katanya promo tapi harganya malah makin naik dari harga promo yang di harapkan kenapa cepat banget berubahnya harga promo nya sih baru juga di masukan keranjang buat patah hati seorang ibu yang mau beli susu dengan harga promo yang paling murah', 'enak sih belanja diantar kerumah ongkir gratis tapi minimal belanja 50rb tapi masalahnya kalau promo yang benar dong masa harganya sesudah promo sama saja dengan harga normal di supermarket yang lain dinaekin dulu setinggi langit baru dipromoin itu mah sama saja bo ong kan harga produk²nya memang lebih mahal dari yang lain memang ada sih kalau promo yang murah tapi lebih banyak mahalnya', 'maaf min aplikasi nya sangat bagus dan memudahkan tapi kenapa ya setiap mau transaksi ke toko langsung itu harganya malah bedah banget contohnya harganya minyak goreng di aplikasi merk tropical harganya 35 400 eh saat ke toko malah kasirnya bilang 36 900 hadeh awalmya mengomong nya 37 000 kadang juga beda 2 000 lah kalau begitu mending orang pada mesen kali ya melalui aplikasi soalnya kasirnya kebanyakan bannyak mainnya']",Harga Promo Harganya
16,21,16_foto_keluar_kenapa_kudu,"['foto', 'keluar', 'kenapa', 'kudu', 'masuk', 'produknya', 'terus', 'ditutup', 'sendiri', 'meminta']","['kenapa sekarang susah dibukaa harus instal ulang trss', 'kenapa tidak bisa masuk aplikasinya dpksa keluar terus', 'kenapa aplikasi kebanyakan meminta akses foto dan video kepo banget begitu']",Foto Keluar Kenapa
17,24,17_ongkir_dulu_alfagift_gratis,"['ongkir', 'dulu', 'alfagift', 'gratis', 'kembalikan', 'sekarang', 'tunanetra', 'pakai', 'seperti', '5k']","['kenapa sekarang pakai ongkir ongkirnya mahal banget lagi 5k padahal alfa ada cabang dkt banget sama rumah jadi mls belanja pakai alfagift pls gratisin ongkir seperti dulu', 'saya dari dulu pakai alfagift dari 2022 tapi kenapa sekarang ada ongkir ya 5k dan harus ada minimal belanja 25k baru dapar gratis ongkir dulu tidak ada minimal minimalan makanya setia tapi sekarang tidak dulu kecewa sekarang sama alfagift', 'sekarang harus belanja 25 ribu dulu baru dapat gratis ongkir kecewa banget padahal langganan alfagift tapi semenjak ada ongkir jadi malas beli di alfagift lagi tolong di kembalikan ongkir seperti dulu lagi tanpa ada batasan belanja']",Ongkir Dulu Alfagift
18,19,18_dibuka_instal_perbaharui_detected,"['dibuka', 'instal', 'perbaharui', 'detected', 'vulnerable', 'dbuka', 'kenapa', 'http', 'punya', 'tools']","['punya saya muncul http 500 terus aplikasi tidak bisa terpakai solusinya bagaimana menghilangkan http 500', 'ini kenapa setelah diapdet malah tidak bisa dibuka aplikasi nya plis solusinya saat buka aplikasi cuma ngeblank kosong warna merah', 'aplikasinya kok berat banget saya instal di hp huawei y5 lite sampai di syarat dan ketentuan langsung stuck loading mulu tidak selesai²']",Dibuka Instal Perbaharui
19,28,19_hp_ganti_nomor_live,"['hp', 'ganti', 'nomor', 'live', 'no', 'email', 'chatnya', 'nomer', 'daftar', 'baru']","['tidak bisa ganti no hp baru no hp lama sudah tidak ingat lupa', 'kenapa tidak bisa ganti no hp langsung ya syarat ganti no hp nya ribet', 'kenapa tidak bisa ganti no hp ya']",Hp Ganti Nomor
20,20,20_akun_mendaftar_ditutup_kenapa,"['akun', 'mendaftar', 'ditutup', 'kenapa', 'detail', 'melakukan', 'membuat', 'alamat', 'knapa', 'saya']","['kenapa ya saya tidak bisa masuk aplikasi alasannya akun saya di tutup', 'kenapa tidak bisa masuk akun alfamart', 'kenapa saya tidak bisa memasukkan titik lokasi saya padahal saya mau melakukan pesan antar']",Akun Mendaftar Ditutup
21,26,21_kosong_tebus_stok_murahnya,"['kosong', 'tebus', 'stok', 'murahnya', 'murah', 'stock', 'habis', 'banyak', 'stoknya', 'produk']","['tebus murah di aplikasi stok habis padahal di toko banyak banget', 'saat promo banyak banget barang kosong giliran tidak promo ready teroos', 'kalau dibonus tebus murahnya habis semua mending dihapus saja sekalian tebus murahnya tidak kepake']",Kosong Tebus Stok
22,18,22_free_memudahkan_tanggal_dibeli,"['free', 'memudahkan', 'tanggal', 'dibeli', 'stok', 'perubahan', 'produk', 'zonasinya', 'flag', 'itemnya']","['aplikasinya sudah bagus belanjanya juga mudah dan diantar tepat waktu yang kita pilih cuma pengalaman saya pembayaran belanjanya yang dipersulit karena tidak bisa pakai aplikasi gopay saja harus pakai aplikasi gojek dan terpaksa saya instal aplikasi gojek yang tidak terlalu bermanfaat bagi saya yang tinggal didaerah saran saya agar dipermudah dan bisa hanya pakai aplikasi gopay saja', 'aplikasinya membantu banget buat belanja saat sibuk tapi saya ada saran tolong tambahkan fitur dark mode karena tema putih terlalu terang dan buat mata sakit lalu tambahkan juga fitur draft jadi saat sudah pilih produk dan mau bayar tapi perlu ubah alamat produk tidak hilang dan tidak perlu cari dari awal lagi semoga bisa dipertimbangkan kalau sudah ada update saya kasih bintang 5', 'aplikasinya masih perlu banyak perbaikan fitur pencarian tidak efektif jika pengguna typo saat mencari produk ini bisa diperbaiki hadusnya oleh dev tidak ada indikasi apakah promo bisa digunakan sebelum pembayaran ini harus dikasih flag saran produk hanya menampilkan produk yang pernah dibeli ini bisa ditambah kan dengan sub like brand type tolong tim developer segera memperbaikinya']",Free Memudahkan Tanggal
23,23,23_koin_shopee_potong_shopeepay,"['koin', 'shopee', 'potong', 'shopeepay', 'pakai', 'tahun', 'vc', 'vocer', 'later', 'pay']","['min ini sudah tidak bisa potong koin shopee', 'buat seperti dulu lagi dong bayar pakai shopepay sekarang sudah enggak bisa potong koin buat biar bisa potong koin shopee lagi dong', 'nanti kalau sudah diperbaiki aku kasih full lagi ini kenapa ya tidak bisa potong koin di shopeepay biasanya bisa kok sudah 2 kali belanja kok tidak bisa potong koin di shopeepay malah langsung kebayar saja tolonglah kan mubazir koin yang di shopeepay kalau tidak digunakan sedangkan ada masa berlakunya tuh koin kan lumayan buat potongan di alfa biasanya loh bisa']",Koin Shopee Potong
24,37,24_struk_riwayat_stamp_lihat,"['struk', 'riwayat', 'stamp', 'lihat', 'transaksi', 'belanjanya', 'masuk', 'muncul', 'poin', 'hrg']","['setelah upgrade kenapa tidak bisa lihat riwayat pesanan ya tidak bisa lihat e struk', 'kok struk belanja saya tidak muncul ya', 'struk belanja tidak muncul']",Struk Riwayat Stamp
25,20,25_promosi_lama_kalah_lamaaa,"['promosi', 'lama', 'kalah', 'lamaaa', 'pengiriman', 'sebelah', 'slow', 'harga', 'pengirimannya', 'berubah']","['kecepatan pengiriman kalah sama toko sebelah', 'masih kalah dengan indomaret promosi harga nya', 'harga beda jauh mahal dibandingkan dengan toko biasa']",Promosi Lama Kalah
26,27,26_struknya_masuk_struk_bertambah,"['struknya', 'masuk', 'struk', 'bertambah', 'tanggal', 'print', 'terakhir', 'transaksi', 'cek', 'belanja']","['baru sebulan ini tiap belanja kok struk tidak masuk alfagift ya padahal struk fisik juga tidak dikasih bulan lalu masih ada riwayat transaksi akhir2 ini tidak ada riwayat samasekali', 'kenapa tidak bisa cek riwayat transaksi padahal dah sering belanja di alfa tidak dapat struk katanya masuk alfagift tapi tidak bisa cek untuk stamp juga sudah sesuai syarat tapi beberapa kali tidak masuk', 'sebel deh sehari 4x belanja tapi poin sudah 1x24 jam tidak masuk struk di alfagift tidak masuk saat di scan sih ada tertera nama nya katanya tapi tidak masuk struk ke aplikasi dan poin juga tidak bertambah emmmm']",Struknya Masuk Struk
27,17,27_ok_masalahnya_gerak_kadaluwarsa,"['ok', 'masalahnya', 'gerak', 'kadaluwarsa', 'pocernya', 'pocer', 'tercetak', 'pahaminnya', 'kompetitornya', 'mnrt']","['ok', 'ok', 'ok sih']",Ok Masalahnya Gerak
28,18,28_jam_menunggu_orang_dikirim,"['jam', 'menunggu', 'orang', 'dikirim', 'kurir', 'sampai', 'kagak', 'sebelum', 'diantar', 'random']","['tolong nih kasih fitur notifikasi pesanan sudah siap atau minimal kalau delivery jangan pesanan sudah selesai dulu sebelum pesanan bener² sampai customer telat 1 2 jam masih di maklumin ini bisa lebih dari 5jam tidak ada konfirmasi anak toko juga deh begitu mencoba ambil di toko tidak sesuai estimasi juga ambil kurang dari 30menit tapi bahkan sudah 1jam pesanan belum siap kan capek bolak balik nya', 'kacau pesan jam 9an pagi pilih layanan pengantaran maksimal 1 jam sampai jam 12 belum diantar akhirnya mengajukan pengembalian dana eh tiba² ditlp kurir jam 3 sore katanya pesanan mau diantar padahal sudah mengajukan refund loh bingung saya perlu dievaluasi lagi nih padahal klaimnya 30 menit sampai tapi ini 6 jam baru dikirim tahu begitu berangkat sendiri saja tidak usah pakai alfagift', 'pesan dari alfagif sudah sering banget ini kurir yang anter bukan yang biasanya eh ada barang yang tidak terbawa di konfirmasi katanya madu dikirim ditungguin sejam pertama belum diantar ditanya kapan dikirim baru mengasih tahu kalau produknya ditarik karena exp ditawarin mau ganti varian lain terus disuruh menunggu ini menunggu setengah jam dari konfirm ganti varian belum sampe2 juga tolong dong sebelum anter pesenan dicek dulu barangnya sudah lengkap belum']",Jam Menunggu Orang
29,18,29_emosi_pembayaran_gagal_lanjut,"['emosi', 'pembayaran', 'gagal', 'lanjut', 'sayang', 'pilihan', 'ditempatnya', 'zonk', 'misalkan', 'nyariin']","['buat belanja kenapa saat pembayaran gagal terus sudah coba lebih dari 5 kali', 'pembayaran gagal saldo refund di apoin nyatanya zonk', 'gagal terus saat pembayaran enggak tau kenapa enggak bisa diceklist 1 pun pilihan pembayarannya']",Emosi Pembayaran Gagal
30,16,30_stop_custom_berhenti_http,"['stop', 'custom', 'berhenti', 'http', 'alfagift', 'tools', 'force', 'kenapa', 'aplikasi', 'error']","['kenapa setiap buka aplikasi alfagift selalu force close tolong solusinya', 'kenapa algift tidak mau terinstal kalau ada tools nuga cloner di hp', 'kenapa aplikasi alfagift selalu force stop kalau ada instal aplikasi vpn']",Stop Custom Berhenti
31,16,31_alamatnya_pisah_pin_cabang,"['alamatnya', 'pisah', 'pin', 'cabang', 'chat', 'notif', 'deh', 'nganter', 'restok', 'kegeser']","['enggak tau gunanya apa selain buat cek point sebenarnya salah 1 yang di pengin setelah install aplikasi ini biar go green saja tapi apa struk yang masuk aplikasi mana tidak ada notif doang rame di klik malah kemana tahu kadang ke dasboard kadang ke menu akun labil banget aplikasi nya sudah itu di aplikasi akses ke struk digital kudu ngubek² kemana tahu sudah beberapa kali belanja beda harga di rak sama di display kasir mana dong tunjukkan jangan sampai mau kalah sama sih biru jangan cuma banyak cabang doang', 'paling malas benci verifikasi sampai 5 kali kalau lagi error tuh menyebalkan harus bolak balik wa update sistem login tidak perlu verifikasi berulang tinggal pakai pin saja ini segala link harus ke chrome wa sms aplikasi alfagift nya ribeeeeeet butuh buru buru lagi sakit datang bulan malah dibikin sulit jarak alfamart 1km dari rumah tapi malah tersedia pengantaran di jarak 3km padahal suka banget pt midi ini sistem pengantaran max 1 jam itu sering banget penuh semangat para karyawan', 'fitur tentukan titik lokasi buat di sudah oke sih tapi sayangnya kalau alamat tersebut jarang dipakai belanja kegeser deh pin lokasinya barusan mas yang nganter sampai nyasar jauh ternyata saat dicek di map di dalam alfagift memang pin nya kegeser jauuuuuh padahal tahun lalu biasa kok pesan di ya karena biasa tinggal pencet2 tidak kepikiran juga mau cek titik lokasi toh alamatnya sudah diketik tolong deh ini diupdate ya teknologinya biar pin nya bisa paten entar baru saya naikkan lagi ratingnya tak']",Alamatnya Pisah Pin
32,16,32_loding_lag_scroll_eror,"['loding', 'lag', 'scroll', 'eror', 'prosesnya', 'jaringan', 'kuota', 'koneksi', 'diperbaiki', 'bagus']","['kenapa saat sudah didownload malah tidak ada koneksi internet padahal wifi lancar pakai kuota juga tidak bisa padahal kuota ku juga masih full tolong dong kenapa ini', 'aplikasi nya sering eror loding lama banget apa maning di bagian pilih pembayaran sering banget eror tolong di perbaiki lagi sudah di upgrade tetap saja eror loding', 'loading parah setiap buka aplikasinya sempat mikir apakah pengaruh jaringan tapi akhir2 ini memang sangat tidak mendukung untuk diakses mohon diperbaiki ya']",Loding Lag Scroll
33,18,33_menggunakan_kredivo_indodana_transaksi,"['menggunakan', 'kredivo', 'indodana', 'transaksi', 'agar', 'qris', 'untuk', 'namun', 'online', 'pembayaran']","['pengaturan titik lokasi tidak berfungsi cuma berlaku di daerah tertentu saja struk pembelanjaan terakhir di toko tidak langsung otomatis terbaca di aplikasi kadang di toko juga tidak memberikan struk fisiknya harus transaksi dulu baru bisa terbaca struk pembelanjaan sebelumnya dan yang transaksi terbaru bisa dibaca lagi kalau sudah melakukan transaksi lagi mohon perbaikannya', 'tolong ditambahkan pembayaran dengan qris agar lebih mudah saat ada kesalahan dalam menentukan cara pembayaran semisal memilih gopay namun saldo kurang saat ini tidak bisa dirubah pembayaran harus melakukan pembelian ulang namun jika ada metode pembayaran qris bisa dibayar menggunakan semua ewallet dan semua mbanking seperti aplikasi toko sebelah terima kasih', 'untuk riwayat transaksi tolong diperlama minimal 12 bulan dong karena sering butuh dikemudian hari tetapi riwayat sudah hilang untuk scan input member sebaiknya ada notifikasi di akun alfagift karena saya menggunakan fitur go green tidak cetak struk fisik tetapi seringkali struk nota belanja tidak muncul di hp saya ini disebabkan apakah kasir tidak input atau memang sering eror trouble di sistem sehingga saya tidak punya catatan belanja saya']",Menggunakan Kredivo Indodana
34,17,34_perbarui_playstore_terbaru_apl,"['perbarui', 'playstore', 'terbaru', 'apl', 'malah', 'disuru', 'dualspace', 'inj', 'perbaharui', 'disuruh']","['bintang 3 dulu masih suka crash sama aplikasi dualspace for reply ini juga pakai install dari google play sama sekali tidak di klon saya clone buat aplikasi game', 'saya kasih bintang 1 dulu iya soalnya masih lambat penggunaan apl nya dan juga sekarang buka apl mintak di perbarui padahal sudah di perbarui tapi tetap tidak bisa di buka apl', 'setelah update terbaru aplikasi enggak bisa di pakai vulnerable tools detected not allowed tapi launch the aplikasi using com ludashi dualspace padahal saya buka orisinal dari aplikasi nya enggak ada aplikasi ke 3']",Perbarui Playstore Terbaru
35,12,35_roti_dekat_alfamart_buah,"['roti', 'dekat', 'alfamart', 'buah', 'matcha', 'haku', 'tawar', 'sort', 'stok', 'jakarta']","['tolong aplikasi nya di buat untuk catatan dan masukan untuk alfagift nya jangan kirim barang yang exp date nya dekat banget masak cuma berapa bulan saja stok nya alfamart seperti bareng lama yang exp date nya dekat2 ada yang cuma 3 bulan masak', 'klik indomaret sekarang sudah berubah total jadi mirip alfagift minimalis responsif banyak diskon dan bisa di sort harganya sementara alfagift belum ada perubahan apa-apa sortnya masih berdasar nama barang saran untuk alfagift 1 sort berdasarkan harga dan toko penyedia 2 harga dibuat lebih bersaing', 'tolong membanyaki alfamart disekitaran cakung jakarta timur sama sediain stok haku yang matcha yang banyakk min soalnya ada yang bete pengin eskrim haku matcha tapi tidak ada alfamartnya yang dekat kalau sudah ada kabarin min hehe v mohon pengertiannya']",Roti Dekat Alfamart
36,15,36_jaringan_loadingnya_koneksi_barqhat,"['jaringan', 'loadingnya', 'koneksi', 'barqhat', 'bagus', 'lama', 'mengadakan', 'oke', 'teman', 'nge']","['yang buat minusnya itu koneksi dalam aplikasinya buruk lelet padahal di aplikasi lain koneksi internet saya lancar saja', 'lagi gangguan ya lama amat loading padahal wifi data lancar saat bagian voc apalagi', 'aplikasinya untuk refresh page nya lambat lama banget loadingnya seperti jaringan internet yang bermasalah']",Jaringan Loadingnya Koneksi
